Percentage served,Time in ms
0,6.330
1,6.531
2,10.370
3,14.531
4,78.639
5,80.724
6,88.248
7,88.816
8,99.406
9,99.715
10,100.073
11,101.057
12,101.250
13,101.538
14,101.606
15,102.032
16,102.066
17,102.067
18,102.420
19,102.675
20,102.906
21,103.138
22,103.156
23,111.181
24,117.006
25,117.034
26,162.083
27,195.084
28,203.826
29,203.913
30,204.078
31,204.096
32,204.261
33,204.342
34,204.463
35,204.490
36,204.545
37,204.567
38,204.969
39,205.151
40,205.195
41,205.297
42,205.334
43,205.582
44,205.728
45,206.190
46,207.221
47,207.294
48,207.402
49,207.410
50,207.908
51,208.041
52,208.214
53,208.445
54,215.668
55,216.047
56,217.965
57,219.192
58,226.092
59,226.532
60,233.322
61,233.773
62,249.875
63,257.327
64,260.351
65,271.965
66,288.351
67,306.662
68,307.015
69,307.460
70,307.486
71,309.109
72,313.017
73,344.788
74,372.604
75,405.848
76,406.991
77,409.210
78,409.221
79,409.550
80,499.785
81,509.421
82,509.459
83,510.072
84,511.202
85,512.241
86,512.266
87,512.284
88,576.449
89,613.438
90,613.671
91,614.544
92,614.843
93,614.978
94,615.767
95,709.498
96,981.698
97,7868.331
98,19871.445
99,37958.559
100,37958.559
