Percentage served,Time in ms
0,15.916
1,17.570
2,18.293
3,18.728
4,19.240
5,19.451
6,19.642
7,19.842
8,20.105
9,20.319
10,20.481
11,20.745
12,21.086
13,21.258
14,21.508
15,21.645
16,21.943
17,22.102
18,22.185
19,22.371
20,22.496
21,22.567
22,22.734
23,22.830
24,22.960
25,23.085
26,23.281
27,23.470
28,23.614
29,23.706
30,23.879
31,24.075
32,24.303
33,24.413
34,24.593
35,24.776
36,24.877
37,25.102
38,25.245
39,25.428
40,25.925
41,26.035
42,26.353
43,26.517
44,26.850
45,27.397
46,28.095
47,28.482
48,29.046
49,29.429
50,29.580
51,30.465
52,31.208
53,31.916
54,32.498
55,33.540
56,34.242
57,35.392
58,36.096
59,37.051
60,38.183
61,40.647
62,42.799
63,44.121
64,45.539
65,46.247
66,47.437
67,48.070
68,50.028
69,51.276
70,52.465
71,53.343
72,54.064
73,54.653
74,55.269
75,56.368
76,57.320
77,58.125
78,59.399
79,59.973
80,61.095
81,61.853
82,62.834
83,63.624
84,64.428
85,65.132
86,66.448
87,68.231
88,70.785
89,73.961
90,155.345
91,178.616
92,203.390
93,312.684
94,328.979
95,410.785
96,411.695
97,412.110
98,35632.398
99,41776.468
100,51914.674
