Percentage served,Time in ms
0,3.833
1,4.002
2,4.143
3,4.167
4,4.171
5,4.201
6,4.360
7,4.640
8,4.780
9,4.946
10,4.976
11,5.009
12,5.024
13,5.032
14,5.086
15,5.182
16,5.243
17,5.247
18,5.248
19,5.334
20,5.447
21,5.568
22,5.576
23,5.619
24,5.722
25,5.758
26,5.817
27,5.881
28,5.885
29,5.894
30,5.942
31,5.952
32,5.980
33,6.041
34,6.146
35,6.200
36,6.258
37,6.265
38,6.361
39,6.418
40,6.508
41,6.583
42,6.644
43,6.675
44,6.684
45,6.835
46,6.910
47,7.084
48,7.103
49,7.122
50,7.197
51,7.364
52,7.659
53,7.748
54,7.773
55,7.810
56,7.917
57,8.358
58,8.378
59,8.422
60,8.423
61,8.561
62,9.175
63,9.222
64,9.302
65,9.866
66,11.245
67,11.417
68,11.788
69,12.041
70,13.026
71,13.120
72,13.603
73,13.673
74,14.105
75,14.247
76,15.992
77,17.748
78,18.256
79,20.083
80,44.525
81,71.115
82,86.335
83,95.953
84,96.795
85,99.801
86,101.608
87,102.258
88,102.509
89,106.332
90,115.349
91,130.309
92,195.389
93,197.018
94,200.311
95,201.115
96,204.430
97,205.484
98,402.844
99,819.432
100,819.432
