starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 22 16:24:17 2026	1776855257	6	206	212	206
Wed Apr 22 16:24:17 2026	1776855257	8	238	246	238
Wed Apr 22 16:24:17 2026	1776855257	8	261	269	261
Wed Apr 22 16:24:17 2026	1776855257	0	273	273	273
Wed Apr 22 16:24:17 2026	1776855257	0	310	310	310
Wed Apr 22 16:24:17 2026	1776855257	0	329	329	328
Wed Apr 22 16:24:17 2026	1776855257	0	332	332	332
Wed Apr 22 16:24:17 2026	1776855257	8	347	355	347
Wed Apr 22 16:24:17 2026	1776855257	8	389	397	389
Wed Apr 22 16:24:17 2026	1776855257	0	449	449	449
Wed Apr 22 16:24:17 2026	1776855257	8	455	463	455
Wed Apr 22 16:24:17 2026	1776855257	0	496	496	496
Wed Apr 22 16:24:17 2026	1776855257	8	508	516	508
Wed Apr 22 16:24:17 2026	1776855257	8	605	613	605
Wed Apr 22 16:24:17 2026	1776855257	0	667	667	667
Wed Apr 22 16:24:17 2026	1776855257	0	781	781	781
Wed Apr 22 16:24:17 2026	1776855257	0	819	819	819
Wed Apr 22 16:24:17 2026	1776855257	0	878	878	878
Wed Apr 22 16:23:21 2026	1776855201	179	55824	56003	55823
Wed Apr 22 16:24:17 2026	1776855257	8	97257	97265	97257
