source_ip,percentage,requests_served,time_ms
192.168.100.10,0,18.144
192.168.100.10,1,18.144
192.168.100.10,2,18.144
192.168.100.10,3,18.613
192.168.100.10,4,18.613
192.168.100.10,5,18.613
192.168.100.10,6,18.613
192.168.100.10,7,18.613
192.168.100.10,8,20.081
192.168.100.10,9,20.081
192.168.100.10,10,20.081
192.168.100.10,11,20.081
192.168.100.10,12,20.081
192.168.100.10,13,195.129
192.168.100.10,14,195.129
192.168.100.10,15,195.129
192.168.100.10,16,195.129
192.168.100.10,17,195.129
192.168.100.10,18,206.972
192.168.100.10,19,206.972
192.168.100.10,20,206.972
192.168.100.10,21,206.972
192.168.100.10,22,206.972
192.168.100.10,23,508.952
192.168.100.10,24,508.952
192.168.100.10,25,508.952
192.168.100.10,26,508.952
192.168.100.10,27,508.952
192.168.100.10,28,609.812
192.168.100.10,29,609.812
192.168.100.10,30,609.812
192.168.100.10,31,609.812
192.168.100.10,32,609.812
192.168.100.10,33,614.508
192.168.100.10,34,614.508
192.168.100.10,35,614.508
192.168.100.10,36,614.508
192.168.100.10,37,614.508
192.168.100.10,38,616.038
192.168.100.10,39,616.038
192.168.100.10,40,616.038
192.168.100.10,41,616.038
192.168.100.10,42,616.038
192.168.100.10,43,617.116
192.168.100.10,44,617.116
192.168.100.10,45,617.116
192.168.100.10,46,617.116
192.168.100.10,47,617.116
192.168.100.10,48,622.665
192.168.100.10,49,622.665
192.168.100.10,50,622.665
192.168.100.10,51,622.665
192.168.100.10,52,622.665
192.168.100.10,53,629.687
192.168.100.10,54,629.687
192.168.100.10,55,629.687
192.168.100.10,56,629.687
192.168.100.10,57,629.687
192.168.100.10,58,1616.766
192.168.100.10,59,1616.766
192.168.100.10,60,1616.766
192.168.100.10,61,1616.766
192.168.100.10,62,1616.766
192.168.100.10,63,5840.493
192.168.100.10,64,5840.493
192.168.100.10,65,5840.493
192.168.100.10,66,5840.493
192.168.100.10,67,5840.493
192.168.100.10,68,11479.705
192.168.100.10,69,11479.705
192.168.100.10,70,11479.705
192.168.100.10,71,11479.705
192.168.100.10,72,11479.705
192.168.100.10,73,11647.990
192.168.100.10,74,11647.990
192.168.100.10,75,11647.990
192.168.100.10,76,11647.990
192.168.100.10,77,11647.990
192.168.100.10,78,13131.862
192.168.100.10,79,13131.862
192.168.100.10,80,13131.862
192.168.100.10,81,13131.862
192.168.100.10,82,13131.862
192.168.100.10,83,13514.476
192.168.100.10,84,13514.476
192.168.100.10,85,13514.476
192.168.100.10,86,13514.476
192.168.100.10,87,13514.476
192.168.100.10,88,13822.284
192.168.100.10,89,13822.284
192.168.100.10,90,13822.284
192.168.100.10,91,13822.284
192.168.100.10,92,13822.284
192.168.100.10,93,87904.107
192.168.100.10,94,87904.107
192.168.100.10,95,87904.107
192.168.100.10,96,87904.107
192.168.100.10,97,87904.107
192.168.100.10,98,0.257
192.168.100.10,99,0.257
192.168.100.10,100,87904.107
192.168.100.14,0,58.562
192.168.100.14,1,58.562
192.168.100.14,2,58.562
192.168.100.14,3,74.888
192.168.100.14,4,74.888
192.168.100.14,5,74.888
192.168.100.14,6,74.888
192.168.100.14,7,74.888
192.168.100.14,8,100.345
192.168.100.14,9,100.345
192.168.100.14,10,100.345
192.168.100.14,11,100.345
192.168.100.14,12,100.345
192.168.100.14,13,103.799
192.168.100.14,14,103.799
192.168.100.14,15,103.799
192.168.100.14,16,103.799
192.168.100.14,17,103.799
192.168.100.14,18,105.126
192.168.100.14,19,105.126
192.168.100.14,20,105.126
192.168.100.14,21,105.126
192.168.100.14,22,105.126
192.168.100.14,23,121.143
192.168.100.14,24,121.143
192.168.100.14,25,121.143
192.168.100.14,26,121.143
192.168.100.14,27,121.143
192.168.100.14,28,133.468
192.168.100.14,29,133.468
192.168.100.14,30,133.468
192.168.100.14,31,133.468
192.168.100.14,32,133.468
192.168.100.14,33,135.708
192.168.100.14,34,135.708
192.168.100.14,35,135.708
192.168.100.14,36,135.708
192.168.100.14,37,135.708
192.168.100.14,38,139.550
192.168.100.14,39,139.550
192.168.100.14,40,139.550
192.168.100.14,41,139.550
192.168.100.14,42,139.550
192.168.100.14,43,139.902
192.168.100.14,44,139.902
192.168.100.14,45,139.902
192.168.100.14,46,139.902
192.168.100.14,47,139.902
192.168.100.14,48,139.919
192.168.100.14,49,139.919
192.168.100.14,50,139.919
192.168.100.14,51,139.919
192.168.100.14,52,139.919
192.168.100.14,53,150.083
192.168.100.14,54,150.083
192.168.100.14,55,150.083
192.168.100.14,56,150.083
