Percentage served,Time in ms
0,153.877
1,153.877
2,153.877
3,353.658
4,353.658
5,353.658
6,353.658
7,353.658
8,368.074
9,368.074
10,368.074
11,368.074
12,368.074
13,397.588
14,397.588
15,397.588
16,397.588
17,397.588
18,398.672
19,398.672
20,398.672
21,398.672
22,398.672
23,402.010
24,402.010
25,402.010
26,402.010
27,402.010
28,414.638
29,414.638
30,414.638
31,414.638
32,414.638
33,417.874
34,417.874
35,417.874
36,417.874
37,417.874
38,564.663
39,564.663
40,564.663
41,564.663
42,564.663
43,711.606
44,711.606
45,711.606
46,711.606
47,711.606
48,711.635
49,711.635
50,711.635
51,711.635
52,711.635
53,711.665
54,711.665
55,711.665
56,711.665
57,711.665
58,711.712
59,711.712
60,711.712
61,711.712
62,711.712
63,1135.309
64,1135.309
65,1135.309
66,1135.309
67,1135.309
68,1281.884
69,1281.884
70,1281.884
71,1281.884
72,1281.884
73,1582.864
74,1582.864
75,1582.864
76,1582.864
77,1582.864
78,1585.580
79,1585.580
80,1585.580
81,1585.580
82,1585.580
83,1933.484
84,1933.484
85,1933.484
86,1933.484
87,1933.484
88,2488.697
89,2488.697
90,2488.697
91,2488.697
92,2488.697
93,2499.947
94,2499.947
95,2499.947
96,2499.947
97,2499.947
98,0.257
99,0.257
100,2499.947
