Percentage served,Time in ms
0,5.549
1,5.816
2,6.104
3,6.196
4,6.309
5,6.330
6,6.387
7,6.572
8,6.583
9,6.635
10,6.659
11,6.794
12,6.928
13,6.937
14,6.942
15,6.994
16,7.050
17,7.145
18,7.299
19,7.357
20,7.443
21,7.553
22,7.621
23,7.683
24,7.702
25,7.876
26,7.901
27,7.978
28,8.019
29,8.025
30,8.119
31,8.187
32,8.249
33,8.344
34,8.365
35,8.368
36,8.419
37,8.521
38,8.574
39,8.593
40,8.655
41,8.658
42,8.798
43,8.867
44,8.924
45,8.932
46,9.026
47,9.052
48,9.084
49,9.157
50,9.191
51,9.249
52,9.307
53,9.434
54,9.548
55,9.614
56,9.639
57,9.683
58,9.738
59,9.774
60,9.798
61,9.912
62,9.951
63,10.031
64,10.176
65,10.187
66,10.258
67,10.289
68,10.582
69,10.673
70,10.697
71,10.740
72,10.756
73,10.798
74,10.958
75,10.964
76,11.022
77,11.036
78,11.044
79,11.188
80,11.225
81,11.269
82,11.278
83,11.421
84,11.501
85,11.561
86,11.647
87,12.255
88,12.315
89,13.191
90,14.242
91,14.300
92,14.424
93,204.955
94,218.068
95,264.005
96,306.902
97,406.753
98,1885.525
99,32445.588
100,32445.588
