Percentage served,Time in ms
0,13.633
1,156.651
2,328.175
3,330.656
4,331.972
5,332.962
6,335.291
7,410.585
8,434.616
9,436.904
10,437.838
11,439.345
12,440.171
13,441.182
14,442.520
15,443.259
16,444.339
17,446.915
18,447.881
19,450.528
20,455.760
21,458.646
22,460.496
23,465.425
24,468.087
25,471.837
26,475.311
27,480.290
28,483.021
29,486.747
30,490.919
31,494.566
32,498.150
33,501.003
34,505.344
35,509.963
36,513.541
37,517.998
38,523.236
39,525.668
40,528.361
41,531.255
42,534.388
43,538.964
44,544.478
45,550.081
46,554.725
47,557.930
48,561.008
49,562.395
50,564.288
51,570.660
52,575.738
53,578.742
54,581.832
55,587.967
56,591.902
57,594.870
58,596.166
59,599.364
60,607.106
61,611.949
62,614.720
63,619.040
64,624.015
65,626.603
66,631.163
67,635.014
68,640.694
69,644.364
70,646.772
71,650.229
72,655.340
73,660.047
74,665.778
75,669.547
76,676.381
77,678.909
78,682.288
79,690.269
80,693.425
81,698.805
82,700.660
83,703.688
84,713.139
85,724.264
86,727.669
87,737.248
88,745.421
89,756.498
90,808.204
91,820.191
92,832.948
93,846.158
94,855.983
95,865.603
96,871.836
97,880.944
98,888.554
99,1016.151
100,17391.007
