Percentage served,Time in ms
0,56.603
1,56.603
2,56.603
3,86.532
4,86.532
5,86.532
6,86.532
7,86.532
8,243.596
9,243.596
10,243.596
11,243.596
12,243.596
13,301.482
14,301.482
15,301.482
16,301.482
17,301.482
18,819.451
19,819.451
20,819.451
21,819.451
22,819.451
23,902.684
24,902.684
25,902.684
26,902.684
27,902.684
28,934.468
29,934.468
30,934.468
31,934.468
32,934.468
33,1238.870
34,1238.870
35,1238.870
36,1238.870
37,1238.870
38,1636.800
39,1636.800
40,1636.800
41,1636.800
42,1636.800
43,4050.188
44,4050.188
45,4050.188
46,4050.188
47,4050.188
48,4052.951
49,4052.951
50,4052.951
51,4052.951
52,4052.951
53,4672.844
54,4672.844
55,4672.844
56,4672.844
57,4672.844
58,5244.598
59,5244.598
60,5244.598
61,5244.598
62,5244.598
63,53297.625
64,53297.625
65,53297.625
66,53297.625
67,53297.625
68,54006.769
69,54006.769
70,54006.769
71,54006.769
72,54006.769
73,59080.720
74,59080.720
75,59080.720
76,59080.720
77,59080.720
78,59600.171
79,59600.171
80,59600.171
81,59600.171
82,59600.171
83,59601.129
84,59601.129
85,59601.129
86,59601.129
87,59601.129
88,120000.567
89,120000.567
90,120000.567
91,120000.567
92,120000.567
93,120026.485
94,120026.485
95,120026.485
96,120026.485
97,120026.485
98,0.257
99,0.257
100,120026.485
