starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 16:49:14 2026	1776943154	0	19	19	0
Thu Apr 23 16:49:14 2026	1776943154	0	29	29	0
Thu Apr 23 16:49:14 2026	1776943154	0	81	81	0
Thu Apr 23 16:49:14 2026	1776943154	0	763	763	762
Thu Apr 23 16:49:13 2026	1776943153	3	821	824	820
Thu Apr 23 16:49:14 2026	1776943154	0	922	922	922
Thu Apr 23 16:49:14 2026	1776943154	0	950	950	950
Thu Apr 23 16:49:13 2026	1776943153	5	988	993	988
Thu Apr 23 16:49:13 2026	1776943153	4	1003	1007	1003
Thu Apr 23 16:49:13 2026	1776943153	4	1011	1015	1011
Thu Apr 23 16:49:13 2026	1776943153	3	1082	1086	1082
Thu Apr 23 16:49:14 2026	1776943154	2	1188	1190	1188
Thu Apr 23 16:49:14 2026	1776943154	2	1250	1252	1250
Thu Apr 23 16:49:13 2026	1776943153	5	1248	1253	1247
Thu Apr 23 16:49:13 2026	1776943153	3	1271	1274	1271
Thu Apr 23 16:49:13 2026	1776943153	4	1403	1408	1403
Thu Apr 23 16:49:04 2026	1776943144	4	9137	9140	9131
Thu Apr 23 16:49:13 2026	1776943153	4	28422	28426	28421
Thu Apr 23 16:49:14 2026	1776943154	0	30176	30176	30176
Thu Apr 23 16:49:13 2026	1776943153	0	48780	48780	48780
