Percentage served,Time in ms
0,205.169
1,205.169
2,205.169
3,307.093
4,307.093
5,307.093
6,307.093
7,307.093
8,511.415
9,511.415
10,511.415
11,511.415
12,511.415
13,512.082
14,512.082
15,512.082
16,512.082
17,512.082
18,614.049
19,614.049
20,614.049
21,614.049
22,614.049
23,614.582
24,614.582
25,614.582
26,614.582
27,614.582
28,716.703
29,716.703
30,716.703
31,716.703
32,716.703
33,717.795
34,717.795
35,717.795
36,717.795
37,717.795
38,1023.685
39,1023.685
40,1023.685
41,1023.685
42,1023.685
43,64510.162
44,64510.162
45,64510.162
46,64510.162
47,64510.162
48,81920.140
49,81920.140
50,81920.140
51,81920.140
52,81920.140
53,86016.503
54,86016.503
55,86016.503
56,86016.503
57,86016.503
58,86016.513
59,86016.513
60,86016.513
61,86016.513
62,86016.513
63,86017.565
64,86017.565
65,86017.565
66,86017.565
67,86017.565
68,86017.943
69,86017.943
70,86017.943
71,86017.943
72,86017.943
73,86017.995
74,86017.995
75,86017.995
76,86017.995
77,86017.995
78,86018.903
79,86018.903
80,86018.903
81,86018.903
82,86018.903
83,86018.987
84,86018.987
85,86018.987
86,86018.987
87,86018.987
88,86019.363
89,86019.363
90,86019.363
91,86019.363
92,86019.363
93,114718.120
94,114718.120
95,114718.120
96,114718.120
97,114718.120
98,0.257
99,0.257
100,114718.120
