starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 16:49:11 2026	1776943151	0	25	25	0
Thu Apr 23 16:49:11 2026	1776943151	0	37	37	0
Thu Apr 23 16:49:11 2026	1776943151	3	103	106	103
Thu Apr 23 16:49:11 2026	1776943151	3	130	133	130
Thu Apr 23 16:49:11 2026	1776943151	0	139	139	139
Thu Apr 23 16:49:11 2026	1776943151	2	144	147	144
Thu Apr 23 16:49:11 2026	1776943151	3	232	235	232
Thu Apr 23 16:49:11 2026	1776943151	0	395	395	395
Thu Apr 23 16:49:11 2026	1776943151	4	393	397	393
Thu Apr 23 16:49:11 2026	1776943151	4	393	397	393
Thu Apr 23 16:49:11 2026	1776943151	4	404	408	404
Thu Apr 23 16:49:11 2026	1776943151	0	438	438	438
Thu Apr 23 16:49:11 2026	1776943151	0	472	472	472
Thu Apr 23 16:49:11 2026	1776943151	4	822	826	822
Thu Apr 23 16:49:11 2026	1776943151	0	906	906	906
Thu Apr 23 16:49:11 2026	1776943151	0	2070	2070	2070
Thu Apr 23 16:49:04 2026	1776943144	2	7250	7252	7249
Thu Apr 23 16:49:11 2026	1776943151	3	29753	29756	29753
Thu Apr 23 16:49:11 2026	1776943151	4	64363	64367	64363
Thu Apr 23 16:49:11 2026	1776943151	2	65321	65324	65321
