starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 16:49:12 2026	1776943152	0	8	8	0
Thu Apr 23 16:49:11 2026	1776943151	0	13	13	13
Thu Apr 23 16:49:11 2026	1776943151	0	41	41	0
Thu Apr 23 16:49:18 2026	1776943158	0	99	99	0
Thu Apr 23 16:49:11 2026	1776943151	2	182	184	182
Thu Apr 23 16:49:04 2026	1776943144	6	219	224	218
Thu Apr 23 16:49:11 2026	1776943151	0	236	236	0
Thu Apr 23 16:49:11 2026	1776943151	3	408	411	408
Thu Apr 23 16:49:04 2026	1776943144	4	6701	6705	6701
Thu Apr 23 16:49:04 2026	1776943144	4	13053	13056	13053
Thu Apr 23 16:49:04 2026	1776943144	3	13845	13848	13845
Thu Apr 23 16:49:04 2026	1776943144	3	14383	14386	14383
Thu Apr 23 16:49:04 2026	1776943144	4	15062	15066	15062
Thu Apr 23 16:49:04 2026	1776943144	4	15141	15144	15141
Thu Apr 23 16:49:04 2026	1776943144	0	23837	23837	23837
Thu Apr 23 16:49:04 2026	1776943144	3	25152	25155	25152
Thu Apr 23 16:49:04 2026	1776943144	3	26074	26077	26074
Thu Apr 23 16:49:04 2026	1776943144	4	26995	26998	26995
Thu Apr 23 16:49:12 2026	1776943152	4	39363	39367	39363
Thu Apr 23 16:49:17 2026	1776943157	0	64937	64937	64937
