Percentage served,Time in ms
0,42.255
1,42.255
2,42.255
3,76.597
4,76.597
5,76.597
6,76.597
7,76.597
8,78.968
9,78.968
10,78.968
11,78.968
12,78.968
13,634.947
14,634.947
15,634.947
16,634.947
17,634.947
18,636.918
19,636.918
20,636.918
21,636.918
22,636.918
23,867.974
24,867.974
25,867.974
26,867.974
27,867.974
28,917.043
29,917.043
30,917.043
31,917.043
32,917.043
33,939.640
34,939.640
35,939.640
36,939.640
37,939.640
38,942.389
39,942.389
40,942.389
41,942.389
42,942.389
43,970.827
44,970.827
45,970.827
46,970.827
47,970.827
48,974.483
49,974.483
50,974.483
51,974.483
52,974.483
53,996.313
54,996.313
55,996.313
56,996.313
57,996.313
58,1136.096
59,1136.096
60,1136.096
61,1136.096
62,1136.096
63,1137.983
64,1137.983
65,1137.983
66,1137.983
67,1137.983
68,1142.929
69,1142.929
70,1142.929
71,1142.929
72,1142.929
73,1617.166
74,1617.166
75,1617.166
76,1617.166
77,1617.166
78,7653.713
79,7653.713
80,7653.713
81,7653.713
82,7653.713
83,21897.809
84,21897.809
85,21897.809
86,21897.809
87,21897.809
88,27326.061
89,27326.061
90,27326.061
91,27326.061
92,27326.061
93,28148.541
94,28148.541
95,28148.541
96,28148.541
97,28148.541
98,0.257
99,0.257
100,28148.541
