Percentage served,Time in ms
0,96.768
1,96.768
2,96.768
3,261.024
4,261.024
5,261.024
6,261.024
7,261.024
8,358.787
9,358.787
10,358.787
11,358.787
12,358.787
13,437.226
14,437.226
15,437.226
16,437.226
17,437.226
18,441.890
19,441.890
20,441.890
21,441.890
22,441.890
23,449.152
24,449.152
25,449.152
26,449.152
27,449.152
28,454.443
29,454.443
30,454.443
31,454.443
32,454.443
33,461.605
34,461.605
35,461.605
36,461.605
37,461.605
38,467.362
39,467.362
40,467.362
41,467.362
42,467.362
43,479.295
44,479.295
45,479.295
46,479.295
47,479.295
48,674.216
49,674.216
50,674.216
51,674.216
52,674.216
53,817.815
54,817.815
55,817.815
56,817.815
57,817.815
58,899.709
59,899.709
60,899.709
61,899.709
62,899.709
63,912.842
64,912.842
65,912.842
66,912.842
67,912.842
68,955.236
69,955.236
70,955.236
71,955.236
72,955.236
73,997.101
74,997.101
75,997.101
76,997.101
77,997.101
78,1046.877
79,1046.877
80,1046.877
81,1046.877
82,1046.877
83,1076.005
84,1076.005
85,1076.005
86,1076.005
87,1076.005
88,1130.936
89,1130.936
90,1130.936
91,1130.936
92,1130.936
93,29716.159
94,29716.159
95,29716.159
96,29716.159
97,29716.159
98,0.257
99,0.257
100,29716.159
