starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 22 17:17:36 2026	1776858456	0	65	65	65
Wed Apr 22 17:17:36 2026	1776858456	0	88	88	88
Wed Apr 22 17:17:35 2026	1776858455	4	100	104	99
Wed Apr 22 17:17:35 2026	1776858455	5	111	116	111
Wed Apr 22 17:17:35 2026	1776858455	5	122	127	122
Wed Apr 22 17:17:35 2026	1776858455	5	133	138	133
Wed Apr 22 17:17:36 2026	1776858456	0	167	167	167
Wed Apr 22 17:17:36 2026	1776858456	0	168	168	168
Wed Apr 22 17:17:36 2026	1776858456	0	180	180	180
Wed Apr 22 17:17:35 2026	1776858455	5	202	207	202
Wed Apr 22 17:17:35 2026	1776858455	5	246	251	246
Wed Apr 22 17:17:35 2026	1776858455	5	12815	12820	12815
Wed Apr 22 17:17:35 2026	1776858455	5	17003	17008	17003
Wed Apr 22 17:17:36 2026	1776858456	0	30628	30628	30628
Wed Apr 22 17:17:04 2026	1776858424	1064	30798	31862	30795
Wed Apr 22 17:17:36 2026	1776858456	0	39811	39811	39811
Wed Apr 22 17:17:36 2026	1776858456	0	93449	93449	93449
Wed Apr 22 17:17:36 2026	1776858456	0	93507	93507	93507
Wed Apr 22 17:17:35 2026	1776858455	0	93717	93717	93716
Wed Apr 22 17:17:35 2026	1776858455	6	94222	94228	94222
