Percentage served,Time in ms
0,105.538
1,105.538
2,105.538
3,106.793
4,106.793
5,106.793
6,106.793
7,106.793
8,120.601
9,120.601
10,120.601
11,120.601
12,120.601
13,132.736
14,132.736
15,132.736
16,132.736
17,132.736
18,135.693
19,135.693
20,135.693
21,135.693
22,135.693
23,149.896
24,149.896
25,149.896
26,149.896
27,149.896
28,153.979
29,153.979
30,153.979
31,153.979
32,153.979
33,165.969
34,165.969
35,165.969
36,165.969
37,165.969
38,176.568
39,176.568
40,176.568
41,176.568
42,176.568
43,180.260
44,180.260
45,180.260
46,180.260
47,180.260
48,197.178
49,197.178
50,197.178
51,197.178
52,197.178
53,199.066
54,199.066
55,199.066
56,199.066
57,199.066
58,203.938
59,203.938
60,203.938
61,203.938
62,203.938
63,223.383
64,223.383
65,223.383
66,223.383
67,223.383
68,268.099
69,268.099
70,268.099
71,268.099
72,268.099
73,284.147
74,284.147
75,284.147
76,284.147
77,284.147
78,343.983
79,343.983
80,343.983
81,343.983
82,343.983
83,354.494
84,354.494
85,354.494
86,354.494
87,354.494
88,378.839
89,378.839
90,378.839
91,378.839
92,378.839
93,25005.607
94,25005.607
95,25005.607
96,25005.607
97,25005.607
98,0.257
99,0.257
100,25005.607
