Percentage served,Time in ms
0,5.228
1,5.228
2,5.228
3,20.211
4,20.211
5,20.211
6,20.211
7,20.211
8,45.525
9,45.525
10,45.525
11,45.525
12,45.525
13,87.019
14,87.019
15,87.019
16,87.019
17,87.019
18,94.754
19,94.754
20,94.754
21,94.754
22,94.754
23,110.988
24,110.988
25,110.988
26,110.988
27,110.988
28,140.215
29,140.215
30,140.215
31,140.215
32,140.215
33,207.735
34,207.735
35,207.735
36,207.735
37,207.735
38,223.916
39,223.916
40,223.916
41,223.916
42,223.916
43,32073.417
44,32073.417
45,32073.417
46,32073.417
47,32073.417
48,80891.361
49,80891.361
50,80891.361
51,80891.361
52,80891.361
53,82553.736
54,82553.736
55,82553.736
56,82553.736
57,82553.736
58,93214.336
59,93214.336
60,93214.336
61,93214.336
62,93214.336
63,93254.097
64,93254.097
65,93254.097
66,93254.097
67,93254.097
68,93462.259
69,93462.259
70,93462.259
71,93462.259
72,93462.259
73,93464.015
74,93464.015
75,93464.015
76,93464.015
77,93464.015
78,93465.506
79,93465.506
80,93465.506
81,93465.506
82,93465.506
83,94502.438
84,94502.438
85,94502.438
86,94502.438
87,94502.438
88,96645.791
89,96645.791
90,96645.791
91,96645.791
92,96645.791
93,99000.787
94,99000.787
95,99000.787
96,99000.787
97,99000.787
98,0.257
99,0.257
100,99000.787
