starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 22 17:18:45 2026	1776858525	0	5	5	0
Wed Apr 22 17:18:45 2026	1776858525	6	6	12	0
Wed Apr 22 17:18:45 2026	1776858525	7	5	12	0
Wed Apr 22 17:18:45 2026	1776858525	6	6	12	0
Wed Apr 22 17:18:45 2026	1776858525	6	6	12	0
Wed Apr 22 17:18:45 2026	1776858525	7	6	12	0
Wed Apr 22 17:18:45 2026	1776858525	6	6	13	0
Wed Apr 22 17:18:45 2026	1776858525	6	7	13	0
Wed Apr 22 17:18:45 2026	1776858525	7	6	13	0
Wed Apr 22 17:18:45 2026	1776858525	7	6	13	0
Wed Apr 22 17:18:45 2026	1776858525	4	10	13	0
Wed Apr 22 17:18:45 2026	1776858525	4	10	14	0
Wed Apr 22 17:18:45 2026	1776858525	5	10	15	0
Wed Apr 22 17:18:45 2026	1776858525	9	5	15	0
Wed Apr 22 17:18:45 2026	1776858525	10	5	16	0
Wed Apr 22 17:18:45 2026	1776858525	11	6	16	0
Wed Apr 22 17:18:45 2026	1776858525	9	8	16	0
Wed Apr 22 17:18:45 2026	1776858525	9	8	17	0
Wed Apr 22 17:18:45 2026	1776858525	9	8	17	0
Wed Apr 22 17:17:04 2026	1776858424	2046	99492	101538	99486
