Percentage served,Time in ms
0,27441.036
1,27441.036
2,27441.036
3,31027.323
4,31027.323
5,31027.323
6,31027.323
7,31027.323
8,31563.817
9,31563.817
10,31563.817
11,31563.817
12,31563.817
13,31665.775
14,31665.775
15,31665.775
16,31665.775
17,31665.775
18,34303.683
19,34303.683
20,34303.683
21,34303.683
22,34303.683
23,44848.804
24,44848.804
25,44848.804
26,44848.804
27,44848.804
28,57751.274
29,57751.274
30,57751.274
31,57751.274
32,57751.274
33,82614.461
34,82614.461
35,82614.461
36,82614.461
37,82614.461
38,84969.670
39,84969.670
40,84969.670
41,84969.670
42,84969.670
43,115994.145
44,115994.145
45,115994.145
46,115994.145
47,115994.145
48,120321.772
49,120321.772
50,120321.772
51,120321.772
52,120321.772
53,120322.855
54,120322.855
55,120322.855
56,120322.855
57,120322.855
58,120323.040
59,120323.040
60,120323.040
61,120323.040
62,120323.040
63,120323.078
64,120323.078
65,120323.078
66,120323.078
67,120323.078
68,120323.385
69,120323.385
70,120323.385
71,120323.385
72,120323.385
73,120323.857
74,120323.857
75,120323.857
76,120323.857
77,120323.857
78,120324.124
79,120324.124
80,120324.124
81,120324.124
82,120324.124
83,120324.266
84,120324.266
85,120324.266
86,120324.266
87,120324.266
88,127485.736
89,127485.736
90,127485.736
91,127485.736
92,127485.736
93,127486.869
94,127486.869
95,127486.869
96,127486.869
97,127486.869
98,0.257
99,0.257
100,127486.869
