starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 16:06:33 2026	1776940593	204	57140	57344	57140
Thu Apr 23 16:05:04 2026	1776940504	7	89593	89600	89592
Thu Apr 23 16:08:34 2026	1776940714	0	120117	120117	240234
Thu Apr 23 16:08:34 2026	1776940714	13	120105	120118	120105
Thu Apr 23 16:08:34 2026	1776940714	13	120105	120118	120105
Thu Apr 23 16:08:34 2026	1776940714	13	120105	120118	120105
Thu Apr 23 16:08:34 2026	1776940714	13	120105	120118	120105
Thu Apr 23 16:08:34 2026	1776940714	13	120105	120119	120105
Thu Apr 23 16:08:34 2026	1776940714	13	120106	120119	120106
Thu Apr 23 16:06:33 2026	1776940593	0	120218	120218	120218
Thu Apr 23 16:08:33 2026	1776940713	103	120116	120220	120116
Thu Apr 23 16:06:33 2026	1776940593	204	120117	120321	120117
Thu Apr 23 16:06:33 2026	1776940593	204	120117	120321	120117
Thu Apr 23 16:06:33 2026	1776940593	204	120117	120321	120117
Thu Apr 23 16:06:33 2026	1776940593	204	120117	120321	120117
Thu Apr 23 16:06:33 2026	1776940593	204	120117	120321	120117
Thu Apr 23 16:06:33 2026	1776940593	204	120117	120321	120117
Thu Apr 23 16:06:33 2026	1776940593	204	120117	120321	120117
Thu Apr 23 16:06:33 2026	1776940593	204	120118	120322	120117
Thu Apr 23 16:07:31 2026	1776940651	0	126773	126773	126772
