starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 16:07:40 2026	1776940660	0	15770	15770	15770
Thu Apr 23 16:07:54 2026	1776940674	0	19149	19149	19149
Thu Apr 23 16:07:44 2026	1776940664	0	19865	19865	19865
Thu Apr 23 16:06:40 2026	1776940600	204	59803	60007	59803
Thu Apr 23 16:06:40 2026	1776940600	0	64615	64615	64615
Thu Apr 23 16:06:40 2026	1776940600	204	68404	68608	68404
Thu Apr 23 16:06:40 2026	1776940600	204	73627	73831	73627
Thu Apr 23 16:06:40 2026	1776940600	204	82434	82638	82434
Thu Apr 23 16:05:04 2026	1776940504	10	96095	96106	96094
Thu Apr 23 16:06:40 2026	1776940600	204	97281	97485	97281
Thu Apr 23 16:06:40 2026	1776940600	204	105371	105575	105370
Thu Apr 23 16:07:56 2026	1776940676	0	120117	120117	120117
Thu Apr 23 16:08:04 2026	1776940684	0	120118	120118	120118
Thu Apr 23 16:08:17 2026	1776940697	0	120125	120125	120125
Thu Apr 23 16:08:13 2026	1776940693	0	120219	120219	120219
Thu Apr 23 16:08:02 2026	1776940682	0	120220	120220	120219
Thu Apr 23 16:06:40 2026	1776940600	204	120157	120361	120156
Thu Apr 23 16:06:40 2026	1776940600	204	120157	120361	120157
Thu Apr 23 16:06:40 2026	1776940600	204	120157	120361	120157
Thu Apr 23 16:07:48 2026	1776940668	0	130153	130153	130152
