Percentage served,Time in ms
0,57546.795
1,57546.795
2,57546.795
3,62976.211
4,62976.211
5,62976.211
6,62976.211
7,62976.211
8,66761.903
9,66761.903
10,66761.903
11,66761.903
12,66761.903
13,68298.578
14,68298.578
15,68298.578
16,68298.578
17,68298.578
18,75275.001
19,75275.001
20,75275.001
21,75275.001
22,75275.001
23,120112.047
24,120112.047
25,120112.047
26,120112.047
27,120112.047
28,120113.713
29,120113.713
30,120113.713
31,120113.713
32,120113.713
33,120113.715
34,120113.715
35,120113.715
36,120113.715
37,120113.715
38,120114.577
39,120114.577
40,120114.577
41,120114.577
42,120114.577
43,120114.580
44,120114.580
45,120114.580
46,120114.580
47,120114.580
48,120117.050
49,120117.050
50,120117.050
51,120117.050
52,120117.050
53,120119.710
54,120119.710
55,120119.710
56,120119.710
57,120119.710
58,120120.220
59,120120.220
60,120120.220
61,120120.220
62,120120.220
63,120120.233
64,120120.233
65,120120.233
66,120120.233
67,120120.233
68,120120.301
69,120120.301
70,120120.301
71,120120.301
72,120120.301
73,120120.349
74,120120.349
75,120120.349
76,120120.349
77,120120.349
78,120120.534
79,120120.534
80,120120.534
81,120120.534
82,120120.534
83,120120.552
84,120120.552
85,120120.552
86,120120.552
87,120120.552
88,120120.590
89,120120.590
90,120120.590
91,120120.590
92,120120.590
93,120122.675
94,120122.675
95,120122.675
96,120122.675
97,120122.675
98,0.257
99,0.257
100,120122.675
