Percentage served,Time in ms
0,17817.705
1,17817.705
2,17817.705
3,54168.068
4,54168.068
5,54168.068
6,54168.068
7,54168.068
8,54168.131
9,54168.131
10,54168.131
11,54168.131
12,54168.131
13,54168.223
14,54168.223
15,54168.223
16,54168.223
17,54168.223
18,57753.015
19,57753.015
20,57753.015
21,57753.015
22,57753.015
23,62874.102
24,62874.102
25,62874.102
26,62874.102
27,62874.102
28,75086.181
29,75086.181
30,75086.181
31,75086.181
32,75086.181
33,120116.953
34,120116.953
35,120116.953
36,120116.953
37,120116.953
38,120117.178
39,120117.178
40,120117.178
41,120117.178
42,120117.178
43,120118.540
44,120118.540
45,120118.540
46,120118.540
47,120118.540
48,120118.618
49,120118.618
50,120118.618
51,120118.618
52,120118.618
53,120118.696
54,120118.696
55,120118.696
56,120118.696
57,120118.696
58,120118.720
59,120118.720
60,120118.720
61,120118.720
62,120118.720
63,120118.747
64,120118.747
65,120118.747
66,120118.747
67,120118.747
68,120118.775
69,120118.775
70,120118.775
71,120118.775
72,120118.775
73,120118.809
74,120118.809
75,120118.809
76,120118.809
77,120118.809
78,120118.852
79,120118.852
80,120118.852
81,120118.852
82,120118.852
83,120134.673
84,120134.673
85,120134.673
86,120134.673
87,120134.673
88,120136.659
89,120136.659
90,120136.659
91,120136.659
92,120136.659
93,120140.290
94,120140.290
95,120140.290
96,120140.290
97,120140.290
98,0.257
99,0.257
100,120140.290
