source_ip,percentage,requests_served,time_ms
192.168.100.20,0,17817.705
192.168.100.20,1,17817.705
192.168.100.20,2,17817.705
192.168.100.20,3,54168.068
192.168.100.20,4,54168.068
192.168.100.20,5,54168.068
192.168.100.20,6,54168.068
192.168.100.20,7,54168.068
192.168.100.20,8,54168.131
192.168.100.20,9,54168.131
192.168.100.20,10,54168.131
192.168.100.20,11,54168.131
192.168.100.20,12,54168.131
192.168.100.20,13,54168.223
192.168.100.20,14,54168.223
192.168.100.20,15,54168.223
192.168.100.20,16,54168.223
192.168.100.20,17,54168.223
192.168.100.20,18,57753.015
192.168.100.20,19,57753.015
192.168.100.20,20,57753.015
192.168.100.20,21,57753.015
192.168.100.20,22,57753.015
192.168.100.20,23,62874.102
192.168.100.20,24,62874.102
192.168.100.20,25,62874.102
192.168.100.20,26,62874.102
192.168.100.20,27,62874.102
192.168.100.20,28,75086.181
192.168.100.20,29,75086.181
192.168.100.20,30,75086.181
192.168.100.20,31,75086.181
192.168.100.20,32,75086.181
192.168.100.20,33,120116.953
192.168.100.20,34,120116.953
192.168.100.20,35,120116.953
192.168.100.20,36,120116.953
192.168.100.20,37,120116.953
192.168.100.20,38,120117.178
192.168.100.20,39,120117.178
192.168.100.20,40,120117.178
192.168.100.20,41,120117.178
192.168.100.20,42,120117.178
192.168.100.20,43,120118.540
192.168.100.20,44,120118.540
192.168.100.20,45,120118.540
192.168.100.20,46,120118.540
192.168.100.20,47,120118.540
192.168.100.20,48,120118.618
192.168.100.20,49,120118.618
192.168.100.20,50,120118.618
192.168.100.20,51,120118.618
192.168.100.20,52,120118.618
192.168.100.20,53,120118.696
192.168.100.20,54,120118.696
192.168.100.20,55,120118.696
192.168.100.20,56,120118.696
192.168.100.20,57,120118.696
192.168.100.20,58,120118.720
192.168.100.20,59,120118.720
192.168.100.20,60,120118.720
192.168.100.20,61,120118.720
192.168.100.20,62,120118.720
192.168.100.20,63,120118.747
192.168.100.20,64,120118.747
192.168.100.20,65,120118.747
192.168.100.20,66,120118.747
192.168.100.20,67,120118.747
192.168.100.20,68,120118.775
192.168.100.20,69,120118.775
192.168.100.20,70,120118.775
192.168.100.20,71,120118.775
192.168.100.20,72,120118.775
192.168.100.20,73,120118.809
192.168.100.20,74,120118.809
192.168.100.20,75,120118.809
192.168.100.20,76,120118.809
192.168.100.20,77,120118.809
192.168.100.20,78,120118.852
192.168.100.20,79,120118.852
192.168.100.20,80,120118.852
192.168.100.20,81,120118.852
192.168.100.20,82,120118.852
192.168.100.20,83,120134.673
192.168.100.20,84,120134.673
