starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 12:56:44 2026	1776929204	0	17	17	16
Thu Apr 23 12:56:39 2026	1776929199	0	53	53	51
Thu Apr 23 12:56:39 2026	1776929199	0	56	56	55
Thu Apr 23 12:56:41 2026	1776929201	0	56	56	55
Thu Apr 23 12:56:40 2026	1776929200	0	60	60	59
Thu Apr 23 12:56:39 2026	1776929199	0	67	67	66
Thu Apr 23 12:56:39 2026	1776929199	0	68	68	67
Thu Apr 23 12:56:39 2026	1776929199	0	69	69	68
Thu Apr 23 12:56:40 2026	1776929200	0	71	71	70
Thu Apr 23 12:56:39 2026	1776929199	0	74	74	73
Thu Apr 23 12:56:40 2026	1776929200	0	76	76	75
Thu Apr 23 12:56:41 2026	1776929201	0	77	77	76
Thu Apr 23 12:56:41 2026	1776929201	0	77	77	76
Thu Apr 23 12:56:40 2026	1776929200	0	78	78	77
Thu Apr 23 12:56:41 2026	1776929201	0	79	79	78
Thu Apr 23 12:56:41 2026	1776929201	0	81	81	79
Thu Apr 23 12:56:39 2026	1776929199	0	84	84	84
Thu Apr 23 12:56:41 2026	1776929201	0	85	85	84
Thu Apr 23 12:56:39 2026	1776929199	0	86	86	85
Thu Apr 23 12:56:40 2026	1776929200	0	87	87	86
Thu Apr 23 12:56:39 2026	1776929199	0	87	87	85
Thu Apr 23 12:56:39 2026	1776929199	0	88	88	87
Thu Apr 23 12:56:40 2026	1776929200	0	89	89	88
Thu Apr 23 12:56:39 2026	1776929199	0	92	92	91
Thu Apr 23 12:56:41 2026	1776929201	0	95	95	94
Thu Apr 23 12:56:44 2026	1776929204	0	95	95	94
Thu Apr 23 12:56:40 2026	1776929200	0	96	96	95
Thu Apr 23 12:56:05 2026	1776929165	0	101	101	100
Thu Apr 23 12:56:04 2026	1776929164	0	101	101	99
Thu Apr 23 12:56:04 2026	1776929164	0	102	102	101
Thu Apr 23 12:56:04 2026	1776929164	0	102	102	100
Thu Apr 23 12:56:04 2026	1776929164	0	102	102	101
Thu Apr 23 12:56:03 2026	1776929163	0	102	102	101
Thu Apr 23 12:56:42 2026	1776929202	0	102	102	101
Thu Apr 23 12:56:03 2026	1776929163	0	102	102	101
Thu Apr 23 12:56:42 2026	1776929202	0	102	102	101
Thu Apr 23 12:56:44 2026	1776929204	0	102	102	101
Thu Apr 23 12:56:43 2026	1776929203	0	102	102	102
Thu Apr 23 12:56:44 2026	1776929204	0	102	102	101
Thu Apr 23 12:56:45 2026	1776929205	0	102	102	101
Thu Apr 23 12:56:42 2026	1776929202	0	102	102	101
Thu Apr 23 12:56:44 2026	1776929204	0	102	102	101
Thu Apr 23 12:56:05 2026	1776929165	0	102	102	101
Thu Apr 23 12:56:45 2026	1776929205	0	102	102	100
Thu Apr 23 12:56:42 2026	1776929202	0	102	102	101
Thu Apr 23 12:56:45 2026	1776929205	0	102	102	101
Thu Apr 23 12:56:03 2026	1776929163	0	102	102	101
Thu Apr 23 12:56:42 2026	1776929202	0	102	102	102
Thu Apr 23 12:56:39 2026	1776929199	0	102	102	102
Thu Apr 23 12:56:45 2026	1776929205	0	102	102	101
Thu Apr 23 12:56:42 2026	1776929202	0	102	102	102
Thu Apr 23 12:56:44 2026	1776929204	0	102	102	101
Thu Apr 23 12:56:45 2026	1776929205	0	102	102	101
Thu Apr 23 12:56:43 2026	1776929203	0	102	102	102
Thu Apr 23 12:56:03 2026	1776929163	0	102	102	102
Thu Apr 23 12:56:05 2026	1776929165	0	103	103	101
Thu Apr 23 12:56:45 2026	1776929205	0	103	103	102
Thu Apr 23 12:56:44 2026	1776929204	0	103	103	101
Thu Apr 23 12:56:42 2026	1776929202	0	103	103	102
Thu Apr 23 12:56:43 2026	1776929203	0	103	103	102
Thu Apr 23 12:56:43 2026	1776929203	0	103	103	102
Thu Apr 23 12:56:42 2026	1776929202	0	103	103	101
Thu Apr 23 12:56:03 2026	1776929163	0	103	103	102
Thu Apr 23 12:56:44 2026	1776929204	0	103	103	102
Thu Apr 23 12:56:05 2026	1776929165	0	103	103	102
Thu Apr 23 12:56:43 2026	1776929203	0	103	103	101
Thu Apr 23 12:56:44 2026	1776929204	0	103	103	102
Thu Apr 23 12:56:04 2026	1776929164	0	103	103	102
Thu Apr 23 12:56:45 2026	1776929205	0	103	103	101
Thu Apr 23 12:56:03 2026	1776929163	0	103	103	102
Thu Apr 23 12:56:04 2026	1776929164	0	103	103	102
Thu Apr 23 12:56:45 2026	1776929205	0	103	103	101
Thu Apr 23 12:56:04 2026	1776929164	0	103	103	102
Thu Apr 23 12:56:03 2026	1776929163	0	103	103	103
Thu Apr 23 12:56:05 2026	1776929165	0	103	103	102
Thu Apr 23 12:56:41 2026	1776929201	0	103	103	102
Thu Apr 23 12:56:05 2026	1776929165	0	104	104	104
Thu Apr 23 12:56:40 2026	1776929200	0	104	104	103
Thu Apr 23 12:56:40 2026	1776929200	0	105	105	104
Thu Apr 23 12:56:41 2026	1776929201	0	106	106	104
Thu Apr 23 12:56:39 2026	1776929199	0	110	110	110
Thu Apr 23 12:56:41 2026	1776929201	0	110	110	109
Thu Apr 23 12:56:40 2026	1776929200	0	111	111	111
Thu Apr 23 12:56:03 2026	1776929163	9	108	117	108
Thu Apr 23 12:56:40 2026	1776929200	0	123	123	121
Thu Apr 23 12:56:38 2026	1776929198	0	146	146	146
Thu Apr 23 12:56:41 2026	1776929201	0	150	150	149
Thu Apr 23 12:56:44 2026	1776929204	0	194	194	192
Thu Apr 23 12:56:43 2026	1776929203	0	204	204	204
Thu Apr 23 12:56:03 2026	1776929163	0	205	205	204
Thu Apr 23 12:56:42 2026	1776929202	0	205	205	204
Thu Apr 23 12:56:04 2026	1776929164	0	205	205	204
Thu Apr 23 12:56:43 2026	1776929203	0	205	205	204
Thu Apr 23 12:56:04 2026	1776929164	0	206	206	205
Thu Apr 23 12:56:38 2026	1776929198	0	307	307	307
Thu Apr 23 12:56:05 2026	1776929165	0	312	312	311
Thu Apr 23 12:56:38 2026	1776929198	0	394	394	393
Thu Apr 23 12:56:06 2026	1776929166	0	4807	4807	4807
Thu Apr 23 12:56:10 2026	1776929170	0	12472	12472	12471
Thu Apr 23 12:56:23 2026	1776929183	0	14755	14755	14755
