Percentage served,Time in ms
0,4.416
1,4.759
2,4.909
3,4.961
4,4.995
5,5.036
6,5.072
7,5.201
8,5.309
9,5.559
10,5.564
11,5.621
12,5.827
13,6.041
14,6.466
15,6.733
16,6.812
17,6.847
18,6.885
19,6.888
20,6.913
21,7.127
22,7.137
23,7.434
24,7.447
25,7.549
26,7.614
27,7.615
28,7.643
29,7.904
30,7.935
31,7.944
32,7.989
33,7.990
34,8.108
35,8.207
36,8.288
37,8.393
38,8.469
39,8.494
40,8.545
41,8.610
42,8.612
43,8.629
44,8.756
45,8.767
46,8.793
47,8.872
48,8.973
49,9.008
50,9.049
51,9.051
52,9.080
53,9.284
54,9.355
55,9.356
56,9.396
57,9.399
58,9.403
59,9.441
60,9.464
61,9.731
62,9.973
63,10.232
64,10.358
65,10.765
66,10.929
67,10.929
68,11.156
69,11.513
70,11.710
71,11.964
72,12.058
73,12.063
74,12.108
75,12.180
76,12.551
77,12.743
78,12.841
79,13.007
80,13.813
81,14.433
82,14.527
83,15.110
84,15.442
85,15.666
86,15.798
87,15.817
88,16.660
89,16.747
90,18.325
91,19.475
92,204.452
93,304.378
94,410.257
95,410.506
96,592.627
97,614.592
98,646.174
99,31539.849
100,31539.849
