starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 16:46:20 2026	1776942980	2	2	3	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	4	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	4	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	4	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	4	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	4	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	4	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	4	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	4	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	4	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	4	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	4	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	4	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	4	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	4	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	4	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	4	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	4	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	4	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	5	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	5	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	5	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	5	0
Thu Apr 23 16:46:20 2026	1776942980	3	2	5	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	5	0
Thu Apr 23 16:46:20 2026	1776942980	2	2	5	0
Thu Apr 23 16:46:20 2026	1776942980	3	2	5	0
Thu Apr 23 16:46:20 2026	1776942980	3	2	5	0
Thu Apr 23 16:46:20 2026	1776942980	3	2	5	0
Thu Apr 23 16:46:20 2026	1776942980	3	2	5	0
Thu Apr 23 16:46:20 2026	1776942980	3	2	5	0
Thu Apr 23 16:46:20 2026	1776942980	3	2	5	0
Thu Apr 23 16:46:20 2026	1776942980	3	3	5	0
Thu Apr 23 16:46:20 2026	1776942980	2	3	5	0
Thu Apr 23 16:46:20 2026	1776942980	3	2	5	0
Thu Apr 23 16:46:20 2026	1776942980	2	3	5	0
Thu Apr 23 16:46:20 2026	1776942980	4	2	6	0
Thu Apr 23 16:46:20 2026	1776942980	2	4	6	0
Thu Apr 23 16:46:20 2026	1776942980	3	3	6	0
Thu Apr 23 16:46:20 2026	1776942980	4	3	6	0
Thu Apr 23 16:46:20 2026	1776942980	4	3	6	0
Thu Apr 23 16:46:08 2026	1776942968	0	7	7	0
Thu Apr 23 16:46:20 2026	1776942980	2	6	8	0
Thu Apr 23 16:46:20 2026	1776942980	2	6	8	0
Thu Apr 23 16:46:17 2026	1776942977	0	10	10	0
Thu Apr 23 16:46:09 2026	1776942969	0	13	13	0
Thu Apr 23 16:46:12 2026	1776942972	0	16	16	0
Thu Apr 23 16:46:13 2026	1776942973	0	45	45	0
Thu Apr 23 16:46:12 2026	1776942972	0	50	50	0
Thu Apr 23 16:46:14 2026	1776942974	0	103	103	102
Thu Apr 23 16:46:04 2026	1776942964	0	103	103	102
Thu Apr 23 16:46:17 2026	1776942977	0	103	103	0
Thu Apr 23 16:46:13 2026	1776942973	0	130	130	130
Thu Apr 23 16:46:12 2026	1776942972	0	152	152	151
Thu Apr 23 16:46:09 2026	1776942969	0	178	178	178
Thu Apr 23 16:46:12 2026	1776942972	5	186	191	185
Thu Apr 23 16:46:11 2026	1776942971	0	194	194	193
Thu Apr 23 16:46:04 2026	1776942964	0	196	196	196
Thu Apr 23 16:46:13 2026	1776942973	0	204	204	204
Thu Apr 23 16:46:14 2026	1776942974	0	205	205	204
Thu Apr 23 16:46:15 2026	1776942975	0	205	205	204
Thu Apr 23 16:46:15 2026	1776942975	0	205	205	204
Thu Apr 23 16:46:10 2026	1776942970	0	205	205	204
Thu Apr 23 16:46:14 2026	1776942974	0	205	205	204
Thu Apr 23 16:46:08 2026	1776942968	0	215	215	215
Thu Apr 23 16:46:16 2026	1776942976	0	215	215	214
Thu Apr 23 16:46:20 2026	1776942980	205	14	218	0
Thu Apr 23 16:46:11 2026	1776942971	0	219	219	218
Thu Apr 23 16:46:09 2026	1776942969	0	226	226	225
Thu Apr 23 16:46:13 2026	1776942973	0	263	263	263
Thu Apr 23 16:46:11 2026	1776942971	0	283	283	282
Thu Apr 23 16:46:17 2026	1776942977	6	281	287	281
Thu Apr 23 16:46:10 2026	1776942970	0	296	296	296
Thu Apr 23 16:46:12 2026	1776942972	0	297	297	297
Thu Apr 23 16:46:09 2026	1776942969	10	287	298	287
Thu Apr 23 16:46:16 2026	1776942976	0	307	307	306
Thu Apr 23 16:46:16 2026	1776942976	0	307	307	306
Thu Apr 23 16:46:11 2026	1776942971	0	307	307	307
Thu Apr 23 16:46:14 2026	1776942974	0	307	307	307
Thu Apr 23 16:46:16 2026	1776942976	0	307	307	307
Thu Apr 23 16:46:14 2026	1776942974	0	307	307	307
Thu Apr 23 16:46:08 2026	1776942968	11	299	310	298
Thu Apr 23 16:46:03 2026	1776942963	0	316	316	316
Thu Apr 23 16:46:12 2026	1776942972	8	327	335	326
Thu Apr 23 16:46:04 2026	1776942964	0	368	368	368
Thu Apr 23 16:46:10 2026	1776942970	0	380	380	379
Thu Apr 23 16:46:13 2026	1776942973	5	381	386	381
Thu Apr 23 16:46:08 2026	1776942968	0	394	394	394
Thu Apr 23 16:46:18 2026	1776942978	204	205	409	0
Thu Apr 23 16:46:18 2026	1776942978	204	204	409	0
Thu Apr 23 16:46:19 2026	1776942979	205	204	409	0
Thu Apr 23 16:46:20 2026	1776942980	205	204	409	0
Thu Apr 23 16:46:19 2026	1776942979	205	204	409	0
Thu Apr 23 16:46:03 2026	1776942963	0	409	409	409
Thu Apr 23 16:46:17 2026	1776942977	0	409	409	409
Thu Apr 23 16:46:18 2026	1776942978	205	205	410	0
Thu Apr 23 16:46:15 2026	1776942975	0	410	410	409
Thu Apr 23 16:46:03 2026	1776942963	144	308	453	308
Thu Apr 23 16:46:09 2026	1776942969	0	454	454	454
Thu Apr 23 16:46:04 2026	1776942964	0	3209	3209	3209
