Percentage served,Time in ms
0,6.890
1,9.220
2,9.927
3,11.241
4,12.925
5,13.971
6,16.888
7,25.809
8,25.809
9,28.886
10,51.288
11,58.410
12,61.684
13,62.443
14,64.721
15,74.391
16,75.875
17,79.247
18,79.490
19,81.347
20,89.913
21,89.930
22,91.629
23,97.801
24,98.792
25,98.809
26,98.964
27,100.402
28,101.958
29,102.622
30,102.623
31,102.681
32,102.812
33,102.862
34,103.021
35,104.718
36,106.936
37,127.657
38,130.414
39,133.395
40,144.622
41,146.567
42,149.333
43,157.505
44,173.157
45,174.821
46,187.418
47,199.236
48,202.158
49,203.283
50,203.704
51,204.309
52,204.350
53,204.423
54,204.560
55,204.685
56,204.844
57,204.916
58,204.970
59,205.021
60,205.037
61,205.132
62,205.218
63,205.301
64,205.309
65,205.803
66,206.679
67,207.143
68,207.284
69,207.706
70,207.798
71,207.894
72,208.327
73,208.472
74,208.834
75,209.196
76,223.744
77,228.892
78,307.043
79,307.184
80,307.222
81,307.371
82,369.776
83,386.240
84,407.810
85,410.146
86,410.661
87,412.293
88,509.558
89,511.528
90,511.794
91,513.009
92,613.752
93,613.853
94,614.359
95,614.569
96,614.825
97,1433.598
98,5997.561
99,80118.794
100,80118.794
