starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 22 17:35:36 2026	1776859536	0	57	57	56
Wed Apr 22 17:35:36 2026	1776859536	0	65	65	65
Wed Apr 22 17:35:36 2026	1776859536	0	87	87	87
Wed Apr 22 17:35:36 2026	1776859536	0	91	91	91
Wed Apr 22 17:35:36 2026	1776859536	4	88	92	88
Wed Apr 22 17:35:36 2026	1776859536	4	114	118	114
Wed Apr 22 17:35:36 2026	1776859536	4	130	133	130
Wed Apr 22 17:35:36 2026	1776859536	4	138	142	138
Wed Apr 22 17:35:36 2026	1776859536	4	147	151	147
Wed Apr 22 17:35:36 2026	1776859536	4	150	155	150
Wed Apr 22 17:35:36 2026	1776859536	0	178	178	178
Wed Apr 22 17:35:36 2026	1776859536	4	175	178	175
Wed Apr 22 17:35:36 2026	1776859536	0	184	184	183
Wed Apr 22 17:35:36 2026	1776859536	0	187	187	186
Wed Apr 22 17:35:36 2026	1776859536	0	197	197	197
Wed Apr 22 17:35:36 2026	1776859536	0	200	200	200
Wed Apr 22 17:35:36 2026	1776859536	0	200	200	200
Wed Apr 22 17:35:36 2026	1776859536	4	199	202	198
Wed Apr 22 17:35:36 2026	1776859536	4	221	225	221
Wed Apr 22 17:35:04 2026	1776859504	18	32238	32255	32236
