Percentage served,Time in ms
0,12.193
1,12.193
2,12.193
3,102.650
4,102.650
5,102.650
6,102.650
7,102.650
8,203.437
9,203.437
10,203.437
11,203.437
12,203.437
13,203.576
14,203.576
15,203.576
16,203.576
17,203.576
18,203.959
19,203.959
20,203.959
21,203.959
22,203.959
23,204.997
24,204.997
25,204.997
26,204.997
27,204.997
28,210.760
29,210.760
30,210.760
31,210.760
32,210.760
33,410.081
34,410.081
35,410.081
36,410.081
37,410.081
38,511.534
39,511.534
40,511.534
41,511.534
42,511.534
43,9727.461
44,9727.461
45,9727.461
46,9727.461
47,9727.461
48,20134.851
49,20134.851
50,20134.851
51,20134.851
52,20134.851
53,23130.601
54,23130.601
55,23130.601
56,23130.601
57,23130.601
58,23871.747
59,23871.747
60,23871.747
61,23871.747
62,23871.747
63,29898.942
64,29898.942
65,29898.942
66,29898.942
67,29898.942
68,31141.619
69,31141.619
70,31141.619
71,31141.619
72,31141.619
73,95351.702
74,95351.702
75,95351.702
76,95351.702
77,95351.702
78,116851.101
79,116851.101
80,116851.101
81,116851.101
82,116851.101
83,117143.580
84,117143.580
85,117143.580
86,117143.580
87,117143.580
88,117450.896
89,117450.896
90,117450.896
91,117450.896
92,117450.896
93,119192.571
94,119192.571
95,119192.571
96,119192.571
97,119192.571
98,0.257
99,0.257
100,119192.571
