Percentage served,Time in ms
0,10.725
1,10.725
2,10.725
3,12.202
4,12.202
5,12.202
6,12.202
7,12.202
8,13.191
9,13.191
10,13.191
11,13.191
12,13.191
13,100.952
14,100.952
15,100.952
16,100.952
17,100.952
18,101.099
19,101.099
20,101.099
21,101.099
22,101.099
23,101.647
24,101.647
25,101.647
26,101.647
27,101.647
28,101.689
29,101.689
30,101.689
31,101.689
32,101.689
33,103.403
34,103.403
35,103.403
36,103.403
37,103.403
38,113.145
39,113.145
40,113.145
41,113.145
42,113.145
43,41652.944
44,41652.944
45,41652.944
46,41652.944
47,41652.944
48,113970.617
49,113970.617
50,113970.617
51,113970.617
52,113970.617
53,120024.716
54,120024.716
55,120024.716
56,120024.716
57,120024.716
58,120025.694
59,120025.694
60,120025.694
61,120025.694
62,120025.694
63,120026.836
64,120026.836
65,120026.836
66,120026.836
67,120026.836
68,120026.967
69,120026.967
70,120026.967
71,120026.967
72,120026.967
73,120026.996
74,120026.996
75,120026.996
76,120026.996
77,120026.996
78,120027.019
79,120027.019
80,120027.019
81,120027.019
82,120027.019
83,120027.347
84,120027.347
85,120027.347
86,120027.347
87,120027.347
88,120115.498
89,120115.498
90,120115.498
91,120115.498
92,120115.498
93,120115.505
94,120115.505
95,120115.505
96,120115.505
97,120115.505
98,0.257
99,0.257
100,120115.505
