starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 22 17:36:51 2026	1776859611	0	8	8	0
Wed Apr 22 17:36:51 2026	1776859611	6	6	12	0
Wed Apr 22 17:36:51 2026	1776859611	6	6	12	0
Wed Apr 22 17:36:51 2026	1776859611	5	7	13	0
Wed Apr 22 17:36:51 2026	1776859611	3	9	13	0
Wed Apr 22 17:36:51 2026	1776859611	5	8	13	0
Wed Apr 22 17:36:51 2026	1776859611	7	6	14	0
Wed Apr 22 17:36:51 2026	1776859611	8	7	15	0
Wed Apr 22 17:36:51 2026	1776859611	8	8	15	0
Wed Apr 22 17:36:51 2026	1776859611	8	8	15	0
Wed Apr 22 17:36:51 2026	1776859611	8	8	15	0
Wed Apr 22 17:36:51 2026	1776859611	8	8	15	0
Wed Apr 22 17:36:51 2026	1776859611	8	8	16	0
Wed Apr 22 17:36:51 2026	1776859611	8	8	16	0
Wed Apr 22 17:36:51 2026	1776859611	8	8	16	0
Wed Apr 22 17:36:51 2026	1776859611	8	8	16	0
Wed Apr 22 17:36:51 2026	1776859611	5	14	18	0
Wed Apr 22 17:36:51 2026	1776859611	5	14	19	0
Wed Apr 22 17:36:51 2026	1776859611	5	14	19	0
Wed Apr 22 17:35:04 2026	1776859504	5	107239	107245	107238
