starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 22 17:36:20 2026	1776859580	0	410	410	410
Wed Apr 22 17:36:09 2026	1776859569	205	1026	1230	1026
Wed Apr 22 17:36:09 2026	1776859569	204	1127	1331	1127
Wed Apr 22 17:36:09 2026	1776859569	203	1330	1534	1330
Wed Apr 22 17:36:09 2026	1776859569	203	1851	2054	1851
Wed Apr 22 17:36:11 2026	1776859571	0	7002	7002	7002
Wed Apr 22 17:36:10 2026	1776859570	0	7065	7065	7065
Wed Apr 22 17:36:16 2026	1776859576	0	7160	7160	7160
Wed Apr 22 17:36:09 2026	1776859569	204	6961	7165	6961
Wed Apr 22 17:36:10 2026	1776859570	0	10033	10033	10033
Wed Apr 22 17:36:18 2026	1776859578	0	12350	12350	12350
Wed Apr 22 17:36:10 2026	1776859570	0	12493	12493	12493
Wed Apr 22 17:36:09 2026	1776859569	204	13722	13926	13722
Wed Apr 22 17:36:09 2026	1776859569	0	14025	14025	14025
Wed Apr 22 17:36:09 2026	1776859569	203	13823	14026	13822
Wed Apr 22 17:36:09 2026	1776859569	203	13848	14051	13848
Wed Apr 22 17:36:09 2026	1776859569	203	13925	14128	13925
Wed Apr 22 17:35:04 2026	1776859504	5	65041	65045	65037
Wed Apr 22 17:36:20 2026	1776859580	0	120016	120016	120016
Wed Apr 22 17:36:17 2026	1776859577	0	124209	124209	124209
