Percentage served,Time in ms
0,6.123
1,8.126
2,8.926
3,9.437
4,9.892
5,10.310
6,10.523
7,10.715
8,10.996
9,11.289
10,11.633
11,11.844
12,12.088
13,12.314
14,12.624
15,12.868
16,13.064
17,13.263
18,13.521
19,13.670
20,13.904
21,14.067
22,14.261
23,14.395
24,14.602
25,14.832
26,15.065
27,15.287
28,15.425
29,15.568
30,15.697
31,15.933
32,16.181
33,16.466
34,16.637
35,16.773
36,16.943
37,17.062
38,17.151
39,17.461
40,17.634
41,17.858
42,18.176
43,18.441
44,18.767
45,18.981
46,19.551
47,19.905
48,20.486
49,21.408
50,21.716
51,23.503
52,36.316
53,45.004
54,51.280
55,60.647
56,64.757
57,69.430
58,74.771
59,80.381
60,85.895
61,89.787
62,96.160
63,102.365
64,106.754
65,114.042
66,136.769
67,165.402
68,189.804
69,202.926
70,205.224
71,210.140
72,229.027
73,250.658
74,270.610
75,293.535
76,307.234
77,311.889
78,332.611
79,365.364
80,403.278
81,410.152
82,424.458
83,444.892
84,506.324
85,513.267
86,559.946
87,614.326
88,634.957
89,718.251
90,808.171
91,922.383
92,2358.371
93,9927.531
94,12876.641
95,17923.516
96,23444.448
97,26465.166
98,36242.206
99,52561.933
100,79457.723
