starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 22 16:35:31 2026	1776855931	3	3	6	0
Wed Apr 22 16:35:29 2026	1776855929	4	3	6	0
Wed Apr 22 16:35:30 2026	1776855930	4	3	7	0
Wed Apr 22 16:35:30 2026	1776855930	2	5	7	0
Wed Apr 22 16:35:31 2026	1776855931	2	5	7	0
Wed Apr 22 16:35:31 2026	1776855931	3	4	7	0
Wed Apr 22 16:35:31 2026	1776855931	2	5	7	0
Wed Apr 22 16:35:29 2026	1776855929	0	7	7	0
Wed Apr 22 16:35:31 2026	1776855931	2	5	7	0
Wed Apr 22 16:35:31 2026	1776855931	2	5	7	0
Wed Apr 22 16:35:31 2026	1776855931	3	5	8	0
Wed Apr 22 16:35:31 2026	1776855931	3	5	8	0
Wed Apr 22 16:35:31 2026	1776855931	4	4	8	0
Wed Apr 22 16:35:31 2026	1776855931	4	3	8	0
Wed Apr 22 16:35:31 2026	1776855931	4	4	8	0
Wed Apr 22 16:35:30 2026	1776855930	3	5	8	0
Wed Apr 22 16:35:31 2026	1776855931	3	5	8	0
Wed Apr 22 16:35:29 2026	1776855929	0	8	8	0
Wed Apr 22 16:35:31 2026	1776855931	4	4	8	0
Wed Apr 22 16:35:30 2026	1776855930	3	5	8	0
Wed Apr 22 16:35:31 2026	1776855931	3	6	8	0
Wed Apr 22 16:35:31 2026	1776855931	3	5	8	0
Wed Apr 22 16:35:29 2026	1776855929	5	4	8	0
Wed Apr 22 16:35:30 2026	1776855930	6	2	8	0
Wed Apr 22 16:35:31 2026	1776855931	4	4	8	0
Wed Apr 22 16:35:31 2026	1776855931	3	5	8	0
Wed Apr 22 16:35:31 2026	1776855931	6	3	8	0
Wed Apr 22 16:35:31 2026	1776855931	3	5	8	0
Wed Apr 22 16:35:29 2026	1776855929	0	9	9	0
Wed Apr 22 16:35:31 2026	1776855931	3	5	9	0
Wed Apr 22 16:35:31 2026	1776855931	4	5	9	0
Wed Apr 22 16:35:31 2026	1776855931	3	5	9	0
Wed Apr 22 16:35:31 2026	1776855931	3	6	9	0
Wed Apr 22 16:35:31 2026	1776855931	3	6	9	0
Wed Apr 22 16:35:29 2026	1776855929	0	9	9	0
Wed Apr 22 16:35:31 2026	1776855931	3	5	9	0
Wed Apr 22 16:35:31 2026	1776855931	3	6	9	0
Wed Apr 22 16:35:31 2026	1776855931	2	7	9	0
Wed Apr 22 16:35:31 2026	1776855931	4	5	9	0
Wed Apr 22 16:35:29 2026	1776855929	3	5	9	0
Wed Apr 22 16:35:31 2026	1776855931	4	5	9	0
Wed Apr 22 16:35:31 2026	1776855931	3	6	9	0
Wed Apr 22 16:35:31 2026	1776855931	2	7	9	0
Wed Apr 22 16:35:31 2026	1776855931	4	5	9	0
Wed Apr 22 16:35:31 2026	1776855931	4	5	9	0
Wed Apr 22 16:35:31 2026	1776855931	2	7	9	0
Wed Apr 22 16:35:31 2026	1776855931	2	7	9	0
Wed Apr 22 16:35:31 2026	1776855931	3	6	9	0
Wed Apr 22 16:35:29 2026	1776855929	4	5	9	0
Wed Apr 22 16:35:31 2026	1776855931	2	7	9	0
Wed Apr 22 16:35:31 2026	1776855931	4	5	9	0
Wed Apr 22 16:35:31 2026	1776855931	3	6	9	0
Wed Apr 22 16:35:31 2026	1776855931	4	5	9	0
Wed Apr 22 16:35:30 2026	1776855930	4	5	9	0
Wed Apr 22 16:35:30 2026	1776855930	4	5	9	0
