Percentage served,Time in ms
0,3.163
1,3.355
2,3.358
3,3.362
4,3.379
5,3.400
6,3.405
7,3.450
8,3.489
9,3.542
10,3.546
11,3.549
12,3.569
13,3.580
14,3.588
15,3.597
16,3.631
17,3.645
18,3.662
19,3.665
20,3.670
21,3.701
22,3.722
23,3.725
24,3.766
25,3.769
26,3.770
27,3.793
28,3.798
29,3.801
30,3.812
31,3.842
32,3.849
33,3.876
34,3.881
35,3.882
36,3.913
37,3.933
38,3.945
39,3.950
40,3.955
41,3.960
42,3.961
43,3.968
44,3.979
45,4.004
46,4.038
47,4.047
48,4.153
49,4.196
50,4.254
51,4.288
52,4.322
53,4.417
54,4.638
55,4.785
56,4.857
57,4.860
58,4.860
59,4.988
60,4.994
61,5.059
62,5.138
63,5.159
64,5.237
65,5.289
66,7.066
67,30.669
68,102.641
69,102.773
70,119.447
71,204.200
72,204.208
73,204.322
74,204.402
75,204.481
76,204.663
77,204.683
78,204.684
79,204.716
80,204.795
81,204.819
82,204.880
83,204.959
84,204.961
85,204.962
86,204.983
87,204.989
88,205.010
89,205.024
90,205.077
91,205.173
92,205.336
93,205.660
94,291.551
95,306.735
96,307.494
97,331.884
98,571.743
99,1373.031
100,1373.031
