Percentage served,Time in ms
0,6.315
1,16.776
2,20.196
3,22.890
4,27.220
5,33.030
6,36.213
7,41.306
8,44.681
9,51.414
10,60.392
11,66.022
12,69.934
13,73.370
14,79.129
15,83.153
16,89.147
17,96.007
18,101.182
19,102.088
20,103.126
21,104.760
22,108.640
23,120.739
24,128.296
25,134.214
26,141.602
27,156.982
28,165.518
29,174.555
30,186.842
31,195.798
32,201.417
33,204.402
34,211.965
35,219.865
36,229.909
37,244.732
38,268.005
39,287.061
40,299.514
41,301.884
42,309.514
43,337.281
44,375.599
45,410.008
46,440.515
47,486.114
48,513.259
49,549.900
50,584.426
51,610.919
52,664.399
53,688.267
54,721.373
55,756.888
56,783.222
57,817.817
58,852.000
59,877.200
60,895.039
61,944.800
62,979.592
63,1083.016
64,1221.564
65,1427.773
66,1671.647
67,1959.977
68,2217.302
69,2353.512
70,2467.087
71,2542.713
72,2655.893
73,2766.428
74,2795.315
75,2916.077
76,2972.857
77,3068.957
78,3114.772
79,3201.327
80,3298.611
81,3409.703
82,3470.861
83,3608.468
84,3689.870
85,3792.260
86,3905.972
87,3981.986
88,4085.216
89,4186.544
90,4238.455
91,4347.119
92,4461.231
93,4645.044
94,4830.698
95,5067.786
96,5263.535
97,5558.802
98,6007.651
99,6636.872
100,12493.472
