starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 15:26:04 2026	1776938164	0	9	9	0
Thu Apr 23 15:26:04 2026	1776938164	0	9	9	0
Thu Apr 23 15:26:04 2026	1776938164	0	10	10	0
Thu Apr 23 15:26:04 2026	1776938164	0	10	10	0
Thu Apr 23 15:26:04 2026	1776938164	0	11	11	0
Thu Apr 23 15:26:04 2026	1776938164	0	11	11	0
Thu Apr 23 15:26:04 2026	1776938164	0	11	11	0
Thu Apr 23 15:26:04 2026	1776938164	0	12	12	0
Thu Apr 23 15:26:05 2026	1776938165	0	12	12	0
Thu Apr 23 15:26:04 2026	1776938164	0	12	12	0
Thu Apr 23 15:26:04 2026	1776938164	0	12	12	0
Thu Apr 23 15:26:05 2026	1776938165	0	13	13	0
Thu Apr 23 15:26:04 2026	1776938164	0	13	13	0
Thu Apr 23 15:26:04 2026	1776938164	0	14	14	0
Thu Apr 23 15:26:04 2026	1776938164	0	14	14	0
Thu Apr 23 15:26:04 2026	1776938164	0	15	15	0
Thu Apr 23 15:26:04 2026	1776938164	0	16	16	16
Thu Apr 23 15:26:04 2026	1776938164	0	17	17	0
Thu Apr 23 15:26:04 2026	1776938164	0	17	17	0
Thu Apr 23 15:26:04 2026	1776938164	0	18	18	0
Thu Apr 23 15:26:04 2026	1776938164	0	18	18	0
Thu Apr 23 15:26:04 2026	1776938164	0	21	21	21
Thu Apr 23 15:26:04 2026	1776938164	0	21	21	21
Thu Apr 23 15:26:04 2026	1776938164	10	13	23	13
Thu Apr 23 15:26:05 2026	1776938165	5	19	24	0
Thu Apr 23 15:26:05 2026	1776938165	5	19	24	0
Thu Apr 23 15:26:05 2026	1776938165	5	19	24	0
Thu Apr 23 15:26:05 2026	1776938165	4	19	24	0
Thu Apr 23 15:26:05 2026	1776938165	5	19	24	0
Thu Apr 23 15:26:04 2026	1776938164	10	14	24	14
Thu Apr 23 15:26:04 2026	1776938164	10	14	24	14
Thu Apr 23 15:26:05 2026	1776938165	5	19	24	0
Thu Apr 23 15:26:05 2026	1776938165	5	19	24	0
Thu Apr 23 15:26:05 2026	1776938165	8	17	25	0
Thu Apr 23 15:26:05 2026	1776938165	6	18	25	0
Thu Apr 23 15:26:05 2026	1776938165	8	17	25	0
Thu Apr 23 15:26:05 2026	1776938165	6	18	25	0
Thu Apr 23 15:26:05 2026	1776938165	6	18	25	0
Thu Apr 23 15:26:05 2026	1776938165	6	19	25	0
Thu Apr 23 15:26:04 2026	1776938164	0	25	25	25
Thu Apr 23 15:26:05 2026	1776938165	6	19	25	0
Thu Apr 23 15:26:05 2026	1776938165	6	19	26	0
Thu Apr 23 15:26:04 2026	1776938164	4	22	26	0
Thu Apr 23 15:26:04 2026	1776938164	4	22	26	0
Thu Apr 23 15:26:05 2026	1776938165	9	17	26	0
Thu Apr 23 15:26:05 2026	1776938165	9	17	26	0
Thu Apr 23 15:26:05 2026	1776938165	8	18	26	0
Thu Apr 23 15:26:05 2026	1776938165	8	18	26	0
Thu Apr 23 15:26:05 2026	1776938165	8	18	26	0
Thu Apr 23 15:26:05 2026	1776938165	8	18	26	0
Thu Apr 23 15:26:05 2026	1776938165	8	18	26	0
Thu Apr 23 15:26:05 2026	1776938165	14	12	26	0
Thu Apr 23 15:26:05 2026	1776938165	8	18	26	0
Thu Apr 23 15:26:05 2026	1776938165	8	18	26	0
Thu Apr 23 15:26:05 2026	1776938165	8	18	26	0
Thu Apr 23 15:26:05 2026	1776938165	8	18	26	0
Thu Apr 23 15:26:04 2026	1776938164	4	22	26	0
Thu Apr 23 15:26:04 2026	1776938164	4	22	26	0
Thu Apr 23 15:26:04 2026	1776938164	4	22	26	0
Thu Apr 23 15:26:04 2026	1776938164	4	22	26	0
Thu Apr 23 15:26:04 2026	1776938164	4	22	26	0
Thu Apr 23 15:26:04 2026	1776938164	4	22	26	0
Thu Apr 23 15:26:05 2026	1776938165	9	18	27	0
Thu Apr 23 15:26:05 2026	1776938165	7	20	27	0
Thu Apr 23 15:26:05 2026	1776938165	14	13	27	0
Thu Apr 23 15:26:05 2026	1776938165	14	13	27	0
Thu Apr 23 15:26:05 2026	1776938165	14	13	27	0
Thu Apr 23 15:26:05 2026	1776938165	5	22	27	0
Thu Apr 23 15:26:05 2026	1776938165	5	22	27	0
Thu Apr 23 15:26:05 2026	1776938165	9	19	27	0
Thu Apr 23 15:26:04 2026	1776938164	3	24	27	0
Thu Apr 23 15:26:05 2026	1776938165	7	20	28	0
Thu Apr 23 15:26:05 2026	1776938165	6	21	28	0
Thu Apr 23 15:26:05 2026	1776938165	6	21	28	0
Thu Apr 23 15:26:05 2026	1776938165	7	20	28	0
Thu Apr 23 15:26:05 2026	1776938165	7	20	28	0
Thu Apr 23 15:26:05 2026	1776938165	6	21	28	0
Thu Apr 23 15:26:05 2026	1776938165	6	21	28	0
Thu Apr 23 15:26:05 2026	1776938165	14	13	28	0
Thu Apr 23 15:26:05 2026	1776938165	7	21	28	0
Thu Apr 23 15:26:05 2026	1776938165	14	13	28	0
Thu Apr 23 15:26:05 2026	1776938165	14	13	28	0
Thu Apr 23 15:26:05 2026	1776938165	6	21	28	0
Thu Apr 23 15:26:05 2026	1776938165	14	13	28	0
Thu Apr 23 15:26:05 2026	1776938165	6	21	28	0
Thu Apr 23 15:26:05 2026	1776938165	9	19	28	0
Thu Apr 23 15:26:05 2026	1776938165	9	19	28	0
Thu Apr 23 15:26:05 2026	1776938165	9	19	28	0
Thu Apr 23 15:26:05 2026	1776938165	8	19	28	0
Thu Apr 23 15:26:05 2026	1776938165	9	19	28	0
Thu Apr 23 15:26:05 2026	1776938165	8	19	28	0
Thu Apr 23 15:26:05 2026	1776938165	9	19	28	0
Thu Apr 23 15:26:05 2026	1776938165	8	19	28	0
Thu Apr 23 15:26:05 2026	1776938165	8	20	28	0
Thu Apr 23 15:26:05 2026	1776938165	6	22	28	0
Thu Apr 23 15:26:05 2026	1776938165	9	19	28	0
Thu Apr 23 15:26:04 2026	1776938164	5	24	28	0
Thu Apr 23 15:26:04 2026	1776938164	4	24	28	0
Thu Apr 23 15:26:05 2026	1776938165	9	19	28	0
Thu Apr 23 15:26:05 2026	1776938165	4	24	28	0
Thu Apr 23 15:26:05 2026	1776938165	9	19	28	0
Thu Apr 23 15:26:05 2026	1776938165	4	24	28	0
Thu Apr 23 15:26:05 2026	1776938165	4	24	28	0
Thu Apr 23 15:26:05 2026	1776938165	9	19	28	0
Thu Apr 23 15:26:05 2026	1776938165	9	19	28	0
Thu Apr 23 15:26:05 2026	1776938165	6	22	28	0
Thu Apr 23 15:26:05 2026	1776938165	7	21	28	0
Thu Apr 23 15:26:05 2026	1776938165	7	21	28	0
Thu Apr 23 15:26:05 2026	1776938165	7	21	28	0
Thu Apr 23 15:26:05 2026	1776938165	4	24	28	0
Thu Apr 23 15:26:05 2026	1776938165	7	21	28	0
Thu Apr 23 15:26:05 2026	1776938165	7	21	28	0
Thu Apr 23 15:26:05 2026	1776938165	7	21	28	0
Thu Apr 23 15:26:05 2026	1776938165	7	21	28	0
Thu Apr 23 15:26:05 2026	1776938165	5	24	28	0
Thu Apr 23 15:26:05 2026	1776938165	5	24	28	0
Thu Apr 23 15:26:05 2026	1776938165	7	21	28	0
Thu Apr 23 15:26:05 2026	1776938165	5	24	28	0
Thu Apr 23 15:26:05 2026	1776938165	6	22	28	0
Thu Apr 23 15:26:05 2026	1776938165	5	24	28	0
Thu Apr 23 15:26:05 2026	1776938165	5	24	28	0
Thu Apr 23 15:26:05 2026	1776938165	6	22	28	0
Thu Apr 23 15:26:05 2026	1776938165	9	19	28	0
Thu Apr 23 15:26:05 2026	1776938165	7	21	28	0
Thu Apr 23 15:26:05 2026	1776938165	7	21	28	0
Thu Apr 23 15:26:05 2026	1776938165	7	21	29	0
Thu Apr 23 15:26:05 2026	1776938165	10	19	29	0
Thu Apr 23 15:26:05 2026	1776938165	10	19	29	0
Thu Apr 23 15:26:05 2026	1776938165	10	19	29	0
Thu Apr 23 15:26:05 2026	1776938165	5	24	29	0
Thu Apr 23 15:26:05 2026	1776938165	10	19	29	0
Thu Apr 23 15:26:05 2026	1776938165	5	24	29	0
Thu Apr 23 15:26:05 2026	1776938165	5	24	29	0
Thu Apr 23 15:26:05 2026	1776938165	10	19	29	0
Thu Apr 23 15:26:05 2026	1776938165	10	19	29	0
Thu Apr 23 15:26:05 2026	1776938165	5	24	29	0
Thu Apr 23 15:26:05 2026	1776938165	6	23	29	0
Thu Apr 23 15:26:05 2026	1776938165	8	21	29	0
Thu Apr 23 15:26:05 2026	1776938165	6	23	29	0
Thu Apr 23 15:26:05 2026	1776938165	5	24	29	0
Thu Apr 23 15:26:05 2026	1776938165	6	23	29	0
Thu Apr 23 15:26:05 2026	1776938165	6	23	29	0
Thu Apr 23 15:26:05 2026	1776938165	6	23	29	0
Thu Apr 23 15:26:05 2026	1776938165	6	22	29	0
