Percentage served,Time in ms
0,8.963
1,18.378
2,25.453
3,26.217
4,27.570
5,28.247
6,28.384
7,28.847
8,29.168
9,29.674
10,30.036
11,30.388
12,30.567
13,30.840
14,31.083
15,31.509
16,31.800
17,32.170
18,32.689
19,32.913
20,33.162
21,33.401
22,33.717
23,34.077
24,34.330
25,34.912
26,35.526
27,35.755
28,35.971
29,36.118
30,36.266
31,36.547
32,36.700
33,36.772
34,36.961
35,37.153
36,37.352
37,37.511
38,37.879
39,38.166
40,38.485
41,38.735
42,39.195
43,39.600
44,39.999
45,40.153
46,40.285
47,40.780
48,41.054
49,41.917
50,42.861
51,44.057
52,44.620
53,46.073
54,46.526
55,47.494
56,48.573
57,50.521
58,54.003
59,55.756
60,57.566
61,58.314
62,59.223
63,61.302
64,65.865
65,67.748
66,71.080
67,75.620
68,80.359
69,82.071
70,84.261
71,85.182
72,86.368
73,87.206
74,87.832
75,88.556
76,89.020
77,89.726
78,89.884
79,90.318
80,91.213
81,91.788
82,92.257
83,92.837
84,93.333
85,93.543
86,93.838
87,94.214
88,95.453
89,96.180
90,96.772
91,97.950
92,99.016
93,100.922
94,102.016
95,104.161
96,105.563
97,108.213
98,110.619
99,114.308
100,22380.359
