Percentage served,Time in ms
0,7.073
1,8.974
2,9.092
3,9.877
4,11.251
5,11.699
6,12.256
7,12.493
8,12.563
9,12.672
10,15.296
11,15.465
12,18.095
13,19.980
14,46.892
15,51.260
16,102.096
17,102.587
18,110.357
19,115.193
20,131.254
21,133.219
22,138.762
23,146.488
24,151.063
25,154.770
26,155.453
27,168.848
28,178.354
29,185.684
30,191.720
31,197.302
32,201.300
33,201.327
34,201.404
35,202.142
36,203.312
37,203.607
38,204.106
39,204.107
40,204.201
41,204.320
42,204.375
43,204.380
44,204.415
45,204.419
46,204.428
47,204.443
48,204.489
49,204.563
50,204.565
51,204.592
52,204.616
53,204.649
54,204.776
55,204.821
56,204.834
57,204.867
58,204.878
59,204.923
60,204.973
61,204.999
62,205.070
63,205.114
64,205.125
65,205.130
66,205.152
67,205.154
68,205.184
69,205.198
70,205.276
71,205.296
72,205.302
73,205.323
74,205.374
75,205.665
76,205.725
77,205.725
78,206.186
79,206.795
80,206.885
81,207.336
82,207.910
83,207.962
84,208.562
85,212.519
86,223.557
87,254.802
88,255.380
89,303.625
90,305.906
91,306.226
92,306.776
93,306.807
94,306.934
95,307.272
96,307.543
97,307.759
98,409.819
99,461.318
100,461.318
