Percentage served,Time in ms
0,3.303
1,3.742
2,4.201
3,4.332
4,4.544
5,4.646
6,5.008
7,5.132
8,5.147
9,5.216
10,5.217
11,5.267
12,5.458
13,5.533
14,5.769
15,5.802
16,5.816
17,5.895
18,5.897
19,5.914
20,5.937
21,5.984
22,6.132
23,6.207
24,6.285
25,6.335
26,6.397
27,6.398
28,6.429
29,6.469
30,6.834
31,6.944
32,6.990
33,7.042
34,7.056
35,7.108
36,7.614
37,7.966
38,8.289
39,8.492
40,8.733
41,8.854
42,9.054
43,9.386
44,9.409
45,9.633
46,9.661
47,10.253
48,11.751
49,12.879
50,16.374
51,17.390
52,17.952
53,24.990
54,59.994
55,70.144
56,87.963
57,100.210
58,101.463
59,101.571
60,101.744
61,101.858
62,101.875
63,101.895
64,101.959
65,102.006
66,102.065
67,102.099
68,102.154
69,102.202
70,102.227
71,102.344
72,102.400
73,102.424
74,102.449
75,102.475
76,102.507
77,102.540
78,102.549
79,102.584
80,102.611
81,102.708
82,102.800
83,102.874
84,102.911
85,102.968
86,103.007
87,103.035
88,103.139
89,103.646
90,289.121
91,299.633
92,306.542
93,306.601
94,307.396
95,307.982
96,392.250
97,408.613
98,944.729
99,4695.441
100,4695.441
