Percentage served,Time in ms
0,5.182
1,17.564
2,19.143
3,19.673
4,20.483
5,20.872
6,21.280
7,21.844
8,22.080
9,22.403
10,22.633
11,22.813
12,22.926
13,23.023
14,23.178
15,23.563
16,23.734
17,23.912
18,24.048
19,24.251
20,24.375
21,24.467
22,24.672
23,25.035
24,25.252
25,25.369
26,25.588
27,25.718
28,25.958
29,26.167
30,26.648
31,26.838
32,26.963
33,27.246
34,27.512
35,27.757
36,27.896
37,28.141
38,28.538
39,28.756
40,28.951
41,29.315
42,29.525
43,29.788
44,30.307
45,30.573
46,31.054
47,31.630
48,32.030
49,32.450
50,33.174
51,33.545
52,34.479
53,34.996
54,35.640
55,36.682
56,37.328
57,37.732
58,38.223
59,39.305
60,40.852
61,41.979
62,44.113
63,45.879
64,49.457
65,53.764
66,54.709
67,56.118
68,57.420
69,58.526
70,59.908
71,60.959
72,61.684
73,62.946
74,63.734
75,64.767
76,65.342
77,66.015
78,67.086
79,67.973
80,68.900
81,70.405
82,71.523
83,72.489
84,73.660
85,74.780
86,75.767
87,76.449
88,78.172
89,80.274
90,82.426
91,86.055
92,88.775
93,94.014
94,105.170
95,165.668
96,181.557
97,197.767
98,303.560
99,1595.759
100,4274.724
