timestamp,cpu_usage_pct,mem_used_mb,mem_total_mb,mem_usage_pct,buffers_mb,cached_mb,disk_read_mb_s,disk_write_mb_s,disk_used_gb,disk_total_gb,disk_usage_pct,net_rx_mb_s,net_tx_mb_s,total_connections,established,syn_recv,time_wait,close_wait,haproxy_active_conns,server2_up,server3_up,avg_load_pct
2026-04-23 12:02:00,0.0,946.01,1966.89,48.1,19.25,894.36,0.0,0.0,14.02,24.44,57.37,0.0,0.0,15,6,0,1,0,0,1,0,60.2
2026-04-23 12:02:03,26.0,946.11,1966.89,48.1,19.25,894.27,0.0,0.0,14.02,24.44,57.37,0.0,0.0,15,6,0,1,0,61,1,0,60.35
2026-04-23 12:02:06,51.33,947.77,1966.89,48.19,19.25,894.42,0.07,0.05,14.02,24.44,57.37,0.28,0.17,610,593,0,8,1,224,1,0,85.25
2026-04-23 12:02:09,48.6,947.93,1966.89,48.19,19.25,894.44,0.0,0.13,14.02,24.44,57.37,0.24,0.18,491,461,0,19,2,134,1,1,65.27
2026-04-23 12:02:13,45.49,948.27,1966.89,48.21,19.26,894.46,0.0,0.09,14.02,24.44,57.37,0.21,0.16,790,756,0,21,0,188,1,1,83.8
2026-04-23 12:02:18,34.12,948.29,1966.89,48.21,19.27,894.48,0.02,3.53,14.02,24.44,57.37,0.1,0.05,679,606,0,65,0,131,1,1,83.67
2026-04-23 12:02:22,27.88,948.39,1966.89,48.22,19.28,894.63,0.0,0.17,14.02,24.44,57.37,0.02,0.01,650,576,0,66,0,128,1,1,83.53
2026-04-23 12:02:27,27.44,949.35,1966.89,48.27,19.29,894.64,0.0,0.08,14.02,24.44,57.37,0.02,0.01,683,571,0,104,0,127,1,1,83.43
2026-04-23 12:02:32,24.93,949.37,1966.89,48.27,19.29,894.61,0.0,0.04,14.02,24.44,57.37,0.01,0.0,683,571,0,104,0,124,1,1,83.4
2026-04-23 12:02:37,29.56,949.34,1966.89,48.27,19.3,894.63,0.0,0.03,14.02,24.44,57.37,0.01,0.01,689,557,1,115,0,123,1,1,82.97
2026-04-23 12:02:42,27.47,950.06,1966.89,48.3,19.31,894.64,0.0,0.03,14.02,24.44,57.37,0.01,0.01,679,556,0,115,0,117,1,1,76.93
2026-04-23 12:02:47,26.33,951.02,1966.89,48.35,19.32,894.66,0.0,1.77,14.02,24.44,57.37,0.03,0.01,726,546,0,172,0,112,1,1,82.87
2026-04-23 12:02:52,26.51,951.03,1966.89,48.35,19.32,894.65,0.0,0.04,14.02,24.44,57.37,0.02,0.01,712,508,0,196,0,105,1,1,83.4
2026-04-23 12:02:57,30.03,951.01,1966.89,48.35,19.32,894.66,0.0,0.03,14.02,24.44,57.37,0.03,0.01,739,497,0,234,0,95,1,1,83.4
2026-04-23 12:03:02,22.19,950.98,1966.89,48.35,19.33,894.68,0.0,0.03,14.02,24.44,57.37,0.01,0.01,732,490,0,234,0,87,1,1,83.4
2026-04-23 12:03:07,26.23,951.0,1966.89,48.35,19.34,894.66,0.0,0.04,14.02,24.44,57.37,0.03,0.02,698,430,0,260,0,81,1,1,66.63
2026-04-23 12:03:11,32.86,951.24,1966.89,48.36,19.35,894.66,0.0,0.04,14.02,24.44,57.37,0.06,0.02,804,413,0,383,0,79,1,1,66.63
2026-04-23 12:03:15,27.35,951.11,1966.89,48.36,19.36,894.79,0.0,0.03,14.02,24.44,57.37,0.0,0.0,800,413,0,379,0,77,1,1,66.63
2026-04-23 12:03:19,26.74,951.85,1966.89,48.39,19.36,894.77,0.0,2.04,14.02,24.44,57.37,0.02,0.01,793,408,0,377,0,76,1,1,49.9
2026-04-23 12:03:23,20.63,951.9,1966.89,48.4,19.36,894.73,0.0,0.04,14.02,24.44,57.37,0.01,0.0,785,406,0,371,0,74,1,1,66.63
2026-04-23 12:03:27,26.39,951.91,1966.89,48.4,19.37,894.71,0.0,0.05,14.02,24.44,57.37,0.02,0.01,798,401,0,389,0,69,1,1,66.63
2026-04-23 12:03:31,26.69,951.77,1966.89,48.39,19.38,894.84,0.0,0.03,14.02,24.44,57.37,0.01,0.01,784,386,0,390,0,66,1,1,66.63
2026-04-23 12:03:35,26.91,951.8,1966.89,48.39,19.39,894.8,0.0,0.63,14.02,24.44,57.37,0.01,0.0,782,383,0,390,0,64,1,1,66.63
2026-04-23 12:03:39,25.94,951.63,1966.89,48.38,19.39,894.75,0.0,0.0,14.02,24.44,57.37,0.02,0.01,783,367,0,408,0,58,1,1,66.63
2026-04-23 12:03:44,27.03,951.64,1966.89,48.38,19.4,894.73,0.0,0.04,14.02,24.44,57.37,0.01,0.01,780,355,0,417,0,54,1,1,66.63
2026-04-23 12:03:49,25.32,952.1,1966.89,48.41,19.41,894.76,0.0,1.59,14.02,24.44,57.37,0.01,0.01,697,329,0,360,0,48,1,1,66.63
2026-04-23 12:03:53,26.46,951.93,1966.89,48.4,19.41,894.9,0.02,0.05,14.02,24.44,57.37,0.01,0.0,660,316,0,336,0,48,1,1,66.63
2026-04-23 12:03:57,26.69,952.25,1966.89,48.41,19.42,894.82,0.0,0.03,14.02,24.44,57.37,0.0,0.01,621,305,0,298,0,42,1,1,66.6
2026-04-23 12:04:01,24.42,953.01,1966.89,48.45,19.43,894.79,0.0,0.03,14.02,24.44,57.37,0.01,0.01,594,288,0,298,0,40,1,1,66.6
2026-04-23 12:04:05,26.85,953.03,1966.89,48.45,19.43,894.78,0.0,0.04,14.02,24.44,57.37,0.01,0.01,584,234,0,298,0,37,1,1,66.6
2026-04-23 12:04:09,28.73,952.93,1966.89,48.45,19.44,894.9,0.01,0.04,14.02,24.44,57.37,0.01,0.01,520,97,0,321,0,0,1,1,66.6
2026-04-23 12:04:14,27.04,952.97,1966.89,48.45,19.45,894.89,0.0,0.04,14.02,24.44,57.37,0.01,0.02,319,39,0,156,0,0,1,1,66.6
2026-04-23 12:04:18,27.03,953.02,1966.89,48.45,19.45,894.86,0.0,0.04,14.02,24.44,57.37,0.01,0.01,303,24,0,166,0,0,1,1,66.6
2026-04-23 12:04:22,27.76,953.05,1966.89,48.45,19.45,894.83,0.0,0.93,14.02,24.44,57.37,0.01,0.0,256,21,0,131,0,0,1,1,66.6
2026-04-23 12:04:26,28.08,952.94,1966.89,48.45,19.46,894.93,0.0,0.04,14.02,24.44,57.37,0.0,0.0,218,20,0,93,0,0,1,1,66.6
2026-04-23 12:04:31,27.78,952.96,1966.89,48.45,19.47,894.9,0.0,0.03,14.02,24.44,57.37,0.0,0.0,199,20,0,74,0,0,1,1,66.6
2026-04-23 12:04:36,25.37,952.93,1966.89,48.45,19.48,894.91,0.0,0.03,14.02,24.44,57.37,0.0,0.0,197,20,0,74,0,0,1,1,66.3
2026-04-23 12:04:41,25.36,952.89,1966.89,48.45,19.48,894.95,0.0,0.05,14.02,24.44,57.37,0.01,0.0,178,19,0,55,0,0,1,1,66.33
2026-04-23 12:04:45,28.57,953.18,1966.89,48.46,19.49,894.9,0.0,0.03,14.02,24.44,57.37,0.01,0.0,159,19,0,36,0,0,1,1,66.6
2026-04-23 12:04:49,23.88,953.19,1966.89,48.46,19.5,894.87,0.0,0.04,14.02,24.44,57.37,0.0,0.0,159,19,0,36,0,0,1,1,66.6
2026-04-23 12:04:53,26.22,953.45,1966.89,48.48,19.5,894.87,0.0,0.54,14.02,24.44,57.37,0.01,0.0,157,16,0,37,0,0,1,1,66.6
2026-04-23 12:04:57,27.34,953.34,1966.89,48.47,19.51,894.98,0.0,0.06,14.02,24.44,57.37,0.0,0.0,157,15,0,37,0,0,1,1,66.57
2026-04-23 12:05:01,28.22,953.38,1966.89,48.47,19.52,894.93,0.0,0.04,14.02,24.44,57.37,0.01,0.0,157,14,0,38,0,0,1,1,56.7
