starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 17:05:09 2026	1776944109	0	24	24	0
Thu Apr 23 17:05:04 2026	1776944104	4	1656	1660	1656
Thu Apr 23 17:05:05 2026	1776944105	0	1749	1749	1748
Thu Apr 23 17:05:05 2026	1776944105	4	2649	2653	2649
Thu Apr 23 17:05:05 2026	1776944105	4	2927	2931	2927
Thu Apr 23 17:05:05 2026	1776944105	4	3608	3612	3608
Thu Apr 23 17:05:37 2026	1776944137	0	22783	22783	22783
Thu Apr 23 17:05:09 2026	1776944109	2	24270	24272	24270
Thu Apr 23 17:05:37 2026	1776944137	0	24963	24963	24962
Thu Apr 23 17:05:36 2026	1776944136	0	25535	25535	25534
Thu Apr 23 17:05:33 2026	1776944133	0	28156	28156	28156
Thu Apr 23 17:05:08 2026	1776944108	0	29584	29584	29584
Thu Apr 23 17:05:05 2026	1776944105	4	30974	30978	30974
Thu Apr 23 17:05:05 2026	1776944105	4	31997	32002	31997
Thu Apr 23 17:05:05 2026	1776944105	4	31998	32002	31998
Thu Apr 23 17:05:05 2026	1776944105	4	32510	32514	32510
Thu Apr 23 17:05:05 2026	1776944105	4	34558	34563	34558
Thu Apr 23 17:05:05 2026	1776944105	4	35583	35588	35583
Thu Apr 23 17:05:07 2026	1776944107	0	54701	54701	54701
Thu Apr 23 17:05:08 2026	1776944108	0	55019	55019	55019
