Percentage served,Time in ms
0,2.858
1,2.858
2,2.858
3,4.419
4,4.419
5,4.419
6,4.419
7,4.419
8,4.978
9,4.978
10,4.978
11,4.978
12,4.978
13,5.374
14,5.374
15,5.374
16,5.374
17,5.374
18,2247.375
19,2247.375
20,2247.375
21,2247.375
22,2247.375
23,3166.447
24,3166.447
25,3166.447
26,3166.447
27,3166.447
28,25343.617
29,25343.617
30,25343.617
31,25343.617
32,25343.617
33,26710.849
34,26710.849
35,26710.849
36,26710.849
37,26710.849
38,27145.922
39,27145.922
40,27145.922
41,27145.922
42,27145.922
43,31514.728
44,31514.728
45,31514.728
46,31514.728
47,31514.728
48,32256.170
49,32256.170
50,32256.170
51,32256.170
52,32256.170
53,32538.627
54,32538.627
55,32538.627
56,32538.627
57,32538.627
58,32539.015
59,32539.015
60,32539.015
61,32539.015
62,32539.015
63,33560.771
64,33560.771
65,33560.771
66,33560.771
67,33560.771
68,34077.582
69,34077.582
70,34077.582
71,34077.582
72,34077.582
73,34588.154
74,34588.154
75,34588.154
76,34588.154
77,34588.154
78,48275.567
79,48275.567
80,48275.567
81,48275.567
82,48275.567
83,56987.921
84,56987.921
85,56987.921
86,56987.921
87,56987.921
88,57818.935
89,57818.935
90,57818.935
91,57818.935
92,57818.935
93,61213.877
94,61213.877
95,61213.877
96,61213.877
97,61213.877
98,0.257
99,0.257
100,61213.877
