Percentage served,Time in ms
0,3.893
1,3.893
2,3.893
3,4.006
4,4.006
5,4.006
6,4.006
7,4.006
8,4.042
9,4.042
10,4.042
11,4.042
12,4.042
13,4.097
14,4.097
15,4.097
16,4.097
17,4.097
18,5.103
19,5.103
20,5.103
21,5.103
22,5.103
23,5.232
24,5.232
25,5.232
26,5.232
27,5.232
28,5.658
29,5.658
30,5.658
31,5.658
32,5.658
33,7.429
34,7.429
35,7.429
36,7.429
37,7.429
38,8.312
39,8.312
40,8.312
41,8.312
42,8.312
43,27911.022
44,27911.022
45,27911.022
46,27911.022
47,27911.022
48,28229.954
49,28229.954
50,28229.954
51,28229.954
52,28229.954
53,28352.187
54,28352.187
55,28352.187
56,28352.187
57,28352.187
58,28608.155
59,28608.155
60,28608.155
61,28608.155
62,28608.155
63,28608.186
64,28608.186
65,28608.186
66,28608.186
67,28608.186
68,28674.289
69,28674.289
70,28674.289
71,28674.289
72,28674.289
73,34309.248
74,34309.248
75,34309.248
76,34309.248
77,34309.248
78,34651.693
79,34651.693
80,34651.693
81,34651.693
82,34651.693
83,34818.003
84,34818.003
85,34818.003
86,34818.003
87,34818.003
88,35334.575
89,35334.575
90,35334.575
91,35334.575
92,35334.575
93,35842.616
94,35842.616
95,35842.616
96,35842.616
97,35842.616
98,0.257
99,0.257
100,35842.616
