Percentage served,Time in ms
0,2.886
1,2.886
2,2.886
3,3.788
4,3.788
5,3.788
6,3.788
7,3.788
8,3.964
9,3.964
10,3.964
11,3.964
12,3.964
13,4.418
14,4.418
15,4.418
16,4.418
17,4.418
18,5.470
19,5.470
20,5.470
21,5.470
22,5.470
23,6.224
24,6.224
25,6.224
26,6.224
27,6.224
28,6.334
29,6.334
30,6.334
31,6.334
32,6.334
33,6590.122
34,6590.122
35,6590.122
36,6590.122
37,6590.122
38,8679.991
39,8679.991
40,8679.991
41,8679.991
42,8679.991
43,9193.835
44,9193.835
45,9193.835
46,9193.835
47,9193.835
48,27089.902
49,27089.902
50,27089.902
51,27089.902
52,27089.902
53,34772.315
54,34772.315
55,34772.315
56,34772.315
57,34772.315
58,34928.499
59,34928.499
60,34928.499
61,34928.499
62,34928.499
63,35134.663
64,35134.663
65,35134.663
66,35134.663
67,35134.663
68,35263.139
69,35263.139
70,35263.139
71,35263.139
72,35263.139
73,35513.916
74,35513.916
75,35513.916
76,35513.916
77,35513.916
78,35925.082
79,35925.082
80,35925.082
81,35925.082
82,35925.082
83,36580.368
84,36580.368
85,36580.368
86,36580.368
87,36580.368
88,37395.876
89,37395.876
90,37395.876
91,37395.876
92,37395.876
93,62680.878
94,62680.878
95,62680.878
96,62680.878
97,62680.878
98,0.257
99,0.257
100,62680.878
