Percentage served,Time in ms
0,2.967
1,2.967
2,2.967
3,3.065
4,3.065
5,3.065
6,3.065
7,3.065
8,3.509
9,3.509
10,3.509
11,3.509
12,3.509
13,3.585
14,3.585
15,3.585
16,3.585
17,3.585
18,3.646
19,3.646
20,3.646
21,3.646
22,3.646
23,3.770
24,3.770
25,3.770
26,3.770
27,3.770
28,3.864
29,3.864
30,3.864
31,3.864
32,3.864
33,3.868
34,3.868
35,3.868
36,3.868
37,3.868
38,4.979
39,4.979
40,4.979
41,4.979
42,4.979
43,22783.567
44,22783.567
45,22783.567
46,22783.567
47,22783.567
48,24064.430
49,24064.430
50,24064.430
51,24064.430
52,24064.430
53,24705.119
54,24705.119
55,24705.119
56,24705.119
57,24705.119
58,24768.559
59,24768.559
60,24768.559
61,24768.559
62,24768.559
63,25162.058
64,25162.058
65,25162.058
66,25162.058
67,25162.058
68,27775.744
69,27775.744
70,27775.744
71,27775.744
72,27775.744
73,28290.549
74,28290.549
75,28290.549
76,28290.549
77,28290.549
78,28802.567
79,28802.567
80,28802.567
81,28802.567
82,28802.567
83,29825.097
84,29825.097
85,29825.097
86,29825.097
87,29825.097
88,29914.768
89,29914.768
90,29914.768
91,29914.768
92,29914.768
93,30856.433
94,30856.433
95,30856.433
96,30856.433
97,30856.433
98,0.257
99,0.257
100,30856.433
