starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 17:06:03 2026	1776944163	0	2	2	0
Thu Apr 23 17:06:03 2026	1776944163	2	2	4	0
Thu Apr 23 17:06:03 2026	1776944163	3	2	5	0
Thu Apr 23 17:06:03 2026	1776944163	3	3	6	0
Thu Apr 23 17:05:05 2026	1776944105	0	174	174	0
Thu Apr 23 17:05:04 2026	1776944104	7	1143	1150	1142
Thu Apr 23 17:05:05 2026	1776944105	5	1833	1838	1833
Thu Apr 23 17:05:07 2026	1776944107	0	1926	1926	1926
Thu Apr 23 17:05:09 2026	1776944109	0	25012	25012	25012
Thu Apr 23 17:05:37 2026	1776944137	0	25929	25929	25929
Thu Apr 23 17:05:34 2026	1776944134	0	31750	31750	31750
Thu Apr 23 17:05:05 2026	1776944105	5	32329	32334	32329
Thu Apr 23 17:05:05 2026	1776944105	5	63251	63255	63251
Thu Apr 23 17:05:05 2026	1776944105	5	63763	63767	63762
Thu Apr 23 17:05:05 2026	1776944105	5	64273	64278	64273
Thu Apr 23 17:05:05 2026	1776944105	6	65295	65301	65295
Thu Apr 23 17:05:05 2026	1776944105	6	65813	65819	65813
Thu Apr 23 17:05:05 2026	1776944105	6	66318	66324	66318
Thu Apr 23 17:05:05 2026	1776944105	6	66319	66324	66318
Thu Apr 23 17:05:05 2026	1776944105	6	67345	67350	67345
