starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 17:05:06 2026	1776944106	0	152	152	0
Thu Apr 23 17:05:04 2026	1776944104	12	836	848	835
Thu Apr 23 17:05:04 2026	1776944104	7	1411	1418	1411
Thu Apr 23 17:05:04 2026	1776944104	7	1759	1766	1759
Thu Apr 23 17:05:04 2026	1776944104	7	1953	1960	1953
Thu Apr 23 17:05:04 2026	1776944104	7	2182	2188	2181
Thu Apr 23 17:05:04 2026	1776944104	7	2533	2540	2533
Thu Apr 23 17:05:07 2026	1776944107	0	27072	27072	27071
Thu Apr 23 17:05:34 2026	1776944134	0	30207	30207	30207
Thu Apr 23 17:05:04 2026	1776944104	0	31637	31637	31637
Thu Apr 23 17:05:04 2026	1776944104	7	31811	31818	31811
Thu Apr 23 17:05:36 2026	1776944136	0	47511	47511	47511
Thu Apr 23 17:05:36 2026	1776944136	0	49432	49432	49432
Thu Apr 23 17:05:07 2026	1776944107	0	54492	54492	54492
Thu Apr 23 17:05:07 2026	1776944107	6	55172	55178	55171
Thu Apr 23 17:05:06 2026	1776944106	0	59244	59244	59244
Thu Apr 23 17:05:04 2026	1776944104	7	59459	59466	59459
Thu Apr 23 17:05:04 2026	1776944104	7	59460	59467	59460
Thu Apr 23 17:05:04 2026	1776944104	7	61510	61517	61510
Thu Apr 23 17:05:06 2026	1776944106	0	92454	92454	92454
