starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 11:57:29 2026	1776925649	0	4	4	0
Thu Apr 23 11:57:29 2026	1776925649	0	4	4	0
Thu Apr 23 11:57:28 2026	1776925648	2	2	5	0
Thu Apr 23 11:57:28 2026	1776925648	0	5	5	0
Thu Apr 23 11:57:29 2026	1776925649	0	6	6	0
Thu Apr 23 11:57:29 2026	1776925649	0	6	6	0
Thu Apr 23 11:57:28 2026	1776925648	4	2	6	0
Thu Apr 23 11:57:28 2026	1776925648	0	6	6	0
Thu Apr 23 11:57:28 2026	1776925648	4	2	6	0
Thu Apr 23 11:57:29 2026	1776925649	0	6	6	0
Thu Apr 23 11:57:29 2026	1776925649	0	6	6	0
Thu Apr 23 11:57:28 2026	1776925648	3	4	7	0
Thu Apr 23 11:57:28 2026	1776925648	3	3	7	0
Thu Apr 23 11:57:29 2026	1776925649	0	7	7	0
Thu Apr 23 11:57:29 2026	1776925649	0	7	7	0
Thu Apr 23 11:57:29 2026	1776925649	0	7	7	0
Thu Apr 23 11:57:29 2026	1776925649	0	7	7	0
Thu Apr 23 11:57:29 2026	1776925649	0	7	7	0
Thu Apr 23 11:57:29 2026	1776925649	0	7	7	0
Thu Apr 23 11:57:29 2026	1776925649	0	7	7	0
Thu Apr 23 11:57:29 2026	1776925649	0	7	7	0
Thu Apr 23 11:57:28 2026	1776925648	2	5	7	0
Thu Apr 23 11:57:28 2026	1776925648	0	7	7	0
Thu Apr 23 11:57:28 2026	1776925648	0	8	8	0
Thu Apr 23 11:57:28 2026	1776925648	0	8	8	0
Thu Apr 23 11:57:28 2026	1776925648	0	8	8	0
Thu Apr 23 11:57:28 2026	1776925648	0	8	8	0
Thu Apr 23 11:57:28 2026	1776925648	0	8	8	0
Thu Apr 23 11:57:29 2026	1776925649	0	8	8	0
Thu Apr 23 11:57:28 2026	1776925648	0	8	8	0
Thu Apr 23 11:57:28 2026	1776925648	0	8	8	0
Thu Apr 23 11:57:29 2026	1776925649	0	8	8	0
Thu Apr 23 11:57:29 2026	1776925649	0	8	8	0
Thu Apr 23 11:57:28 2026	1776925648	0	8	8	0
Thu Apr 23 11:57:29 2026	1776925649	0	8	8	0
Thu Apr 23 11:57:28 2026	1776925648	0	8	8	0
Thu Apr 23 11:57:29 2026	1776925649	0	8	8	0
Thu Apr 23 11:57:28 2026	1776925648	2	6	8	0
Thu Apr 23 11:57:28 2026	1776925648	2	6	9	0
Thu Apr 23 11:57:28 2026	1776925648	0	9	9	0
Thu Apr 23 11:57:28 2026	1776925648	0	9	9	0
Thu Apr 23 11:57:29 2026	1776925649	0	9	9	0
