Percentage served,Time in ms
0,3.770
1,3.986
2,3.989
3,4.009
4,4.157
5,4.161
6,4.226
7,4.236
8,4.242
9,4.339
10,4.344
11,4.359
12,4.386
13,4.415
14,4.453
15,4.454
16,4.481
17,4.486
18,4.561
19,4.615
20,4.632
21,4.702
22,4.725
23,4.726
24,4.728
25,4.769
26,4.839
27,4.856
28,4.873
29,4.882
30,4.885
31,4.960
32,4.982
33,4.997
34,4.998
35,5.089
36,5.099
37,5.118
38,5.137
39,5.145
40,5.147
41,5.158
42,5.178
43,5.204
44,5.252
45,5.259
46,5.279
47,5.295
48,5.321
49,5.353
50,5.393
51,5.401
52,5.407
53,5.458
54,5.508
55,5.551
56,5.591
57,5.633
58,5.638
59,5.658
60,5.696
61,5.731
62,5.739
63,5.766
64,5.783
65,5.810
66,5.866
67,5.898
68,5.905
69,5.911
70,5.920
71,5.970
72,5.993
73,6.039
74,6.041
75,6.147
76,6.167
77,6.188
78,6.279
79,6.316
80,6.322
81,6.365
82,6.388
83,6.476
84,6.503
85,6.619
86,6.707
87,6.761
88,6.859
89,6.969
90,7.007
91,7.125
92,7.346
93,7.539
94,7.571
95,7.624
96,7.647
97,207.367
98,409.038
99,121556.704
100,121556.704
