timestamp,cpu_usage_pct,mem_used_mb,mem_total_mb,mem_usage_pct,buffers_mb,cached_mb,disk_read_mb_s,disk_write_mb_s,disk_used_gb,disk_total_gb,disk_usage_pct,net_rx_mb_s,net_tx_mb_s,total_connections,established,syn_recv,time_wait,close_wait,haproxy_active_conns,server2_up,server3_up,avg_load_pct
2026-04-23 14:49:21,0.0,1108.73,1966.88,56.37,11.36,852.93,0.0,0.0,13.32,24.44,54.51,0.0,0.0,23,5,0,10,0,0,0,0,100.0
2026-04-23 14:49:24,39.74,1115.38,1966.88,56.71,11.71,853.53,0.48,1.04,13.32,24.44,54.51,0.01,0.0,23,5,0,10,0,0,0,0,100.0
2026-04-23 14:49:27,30.1,1115.35,1966.88,56.71,11.72,853.55,0.0,0.07,13.32,24.44,54.51,0.0,0.0,23,5,0,10,0,0,0,0,100.0
2026-04-23 14:49:30,27.78,1115.39,1966.88,56.71,11.72,853.51,0.0,0.0,13.32,24.44,54.51,0.0,0.0,20,5,0,7,0,0,0,0,100.0
2026-04-23 14:49:33,26.11,1115.29,1966.88,56.7,11.73,853.59,0.0,0.15,13.32,24.44,54.51,0.0,0.0,17,5,0,4,0,0,0,0,100.0
2026-04-23 14:49:36,25.0,1115.36,1966.88,56.71,11.73,853.53,0.0,0.0,13.32,24.44,54.51,0.0,0.0,17,5,0,4,0,0,0,0,100.0
2026-04-23 14:49:39,28.0,1115.28,1966.88,56.7,11.74,853.6,0.0,0.04,13.32,24.44,54.51,0.0,0.0,17,5,0,4,0,0,0,0,
2026-04-23 14:49:42,28.5,1115.34,1966.88,56.71,11.74,853.54,0.0,0.05,13.32,24.44,54.51,0.0,0.0,14,5,0,1,0,0,0,0,100.0
2026-04-23 14:49:45,28.57,1115.24,1966.88,56.7,11.75,853.63,0.0,0.05,13.32,24.44,54.51,0.0,0.0,14,5,0,1,0,0,0,0,100.0
2026-04-23 14:49:48,25.85,1115.3,1966.88,56.7,11.75,853.56,0.0,0.04,13.32,24.44,54.51,0.0,0.0,14,5,0,1,0,0,0,0,100.0
2026-04-23 14:49:51,25.0,1115.34,1966.88,56.71,11.75,853.52,0.0,0.0,13.32,24.44,54.51,0.0,0.0,14,5,0,1,0,0,0,0,100.0
2026-04-23 14:49:54,25.73,1115.25,1966.88,56.7,11.76,853.6,0.0,0.04,13.32,24.44,54.51,0.0,0.0,14,5,0,1,0,0,0,0,100.0
2026-04-23 14:49:57,30.93,1115.35,1966.88,56.71,11.76,853.51,0.0,0.35,13.32,24.44,54.51,0.0,0.0,14,5,0,1,0,0,0,0,100.0
2026-04-23 14:50:00,0.0,1115.42,1966.88,56.71,11.9,853.82,0.0,0.0,13.32,24.44,54.51,0.0,0.0,14,5,0,1,0,0,0,0,100.0
2026-04-23 14:50:03,32.27,1115.49,1966.88,56.71,11.9,853.72,0.0,0.0,13.32,24.44,54.51,0.0,0.0,16,7,0,1,0,2,0,0,100.0
2026-04-23 14:50:06,30.54,1115.59,1966.88,56.72,11.91,853.83,0.0,0.68,13.32,24.44,54.51,0.04,0.03,216,207,0,1,0,101,0,0,100.0
2026-04-23 14:50:09,33.19,1115.79,1966.88,56.73,11.91,853.81,0.0,0.05,13.32,24.44,54.51,0.05,0.05,216,207,0,1,0,98,0,0,100.0
2026-04-23 14:50:12,37.93,1115.85,1966.88,56.73,11.91,853.78,0.0,0.04,13.32,24.44,54.51,0.09,0.08,217,204,0,3,2,101,0,0,100.0
2026-04-23 14:50:15,41.67,1115.75,1966.88,56.73,11.92,853.85,0.0,0.08,13.32,24.44,54.51,0.05,0.04,222,168,0,7,39,86,0,0,
2026-04-23 14:50:18,55.61,1115.75,1966.88,56.73,11.92,853.88,0.0,0.0,13.32,24.44,54.51,0.16,0.15,215,198,0,7,2,96,0,0,100.0
