Percentage served,Time in ms
0,3.703
1,4.107
2,4.165
3,4.271
4,4.384
5,4.396
6,4.431
7,4.484
8,4.499
9,4.549
10,4.587
11,4.606
12,4.634
13,4.642
14,4.702
15,4.781
16,4.831
17,4.879
18,4.942
19,4.958
20,4.959
21,4.998
22,5.003
23,5.036
24,5.053
25,5.057
26,5.113
27,5.138
28,5.165
29,5.175
30,5.226
31,5.259
32,5.279
33,5.332
34,5.332
35,5.363
36,5.463
37,5.490
38,5.539
39,5.545
40,5.579
41,5.583
42,5.666
43,5.669
44,5.680
45,5.682
46,5.708
47,5.714
48,5.725
49,5.775
50,5.814
51,5.857
52,5.862
53,5.878
54,5.906
55,5.955
56,6.057
57,6.082
58,6.452
59,6.453
60,6.465
61,6.568
62,6.728
63,6.730
64,6.734
65,6.859
66,6.896
67,7.017
68,7.078
69,7.174
70,7.459
71,7.493
72,7.581
73,7.794
74,8.040
75,8.511
76,8.653
77,9.163
78,9.170
79,9.615
80,9.777
81,10.029
82,10.078
83,10.247
84,10.496
85,10.857
86,13.343
87,13.982
88,19.917
89,72.889
90,83.849
91,101.734
92,102.404
93,102.582
94,118.408
95,178.320
96,203.933
97,252.083
98,506.854
99,938.501
100,938.501
