starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 11:22:06 2026	1776923526	0	4	4	0
Thu Apr 23 11:22:06 2026	1776923526	2	2	4	0
Thu Apr 23 11:22:04 2026	1776923524	0	4	4	4
Thu Apr 23 11:22:06 2026	1776923526	3	2	4	0
Thu Apr 23 11:22:06 2026	1776923526	2	2	4	0
Thu Apr 23 11:22:03 2026	1776923523	0	4	4	4
Thu Apr 23 11:22:03 2026	1776923523	0	4	4	4
Thu Apr 23 11:22:03 2026	1776923523	0	4	4	4
Thu Apr 23 11:22:06 2026	1776923526	2	2	4	0
Thu Apr 23 11:22:06 2026	1776923526	2	2	5	0
Thu Apr 23 11:22:03 2026	1776923523	0	5	5	4
Thu Apr 23 11:22:06 2026	1776923526	2	3	5	0
Thu Apr 23 11:22:06 2026	1776923526	2	2	5	0
Thu Apr 23 11:22:03 2026	1776923523	0	5	5	5
Thu Apr 23 11:22:03 2026	1776923523	0	5	5	4
Thu Apr 23 11:22:06 2026	1776923526	2	2	5	0
Thu Apr 23 11:22:04 2026	1776923524	0	5	5	4
Thu Apr 23 11:22:04 2026	1776923524	0	5	5	5
Thu Apr 23 11:22:06 2026	1776923526	3	2	5	0
Thu Apr 23 11:22:03 2026	1776923523	0	5	5	5
Thu Apr 23 11:22:06 2026	1776923526	2	3	5	0
Thu Apr 23 11:22:06 2026	1776923526	2	3	5	0
Thu Apr 23 11:22:06 2026	1776923526	3	2	5	0
Thu Apr 23 11:22:06 2026	1776923526	3	2	5	0
Thu Apr 23 11:22:06 2026	1776923526	3	2	5	0
Thu Apr 23 11:22:05 2026	1776923525	0	5	5	5
Thu Apr 23 11:22:06 2026	1776923526	3	2	5	0
Thu Apr 23 11:22:03 2026	1776923523	0	5	5	5
Thu Apr 23 11:22:06 2026	1776923526	3	2	5	0
Thu Apr 23 11:22:04 2026	1776923524	0	5	5	5
Thu Apr 23 11:22:04 2026	1776923524	0	5	5	5
Thu Apr 23 11:22:06 2026	1776923526	3	2	5	0
Thu Apr 23 11:22:04 2026	1776923524	0	5	5	5
Thu Apr 23 11:22:06 2026	1776923526	3	3	5	0
Thu Apr 23 11:22:04 2026	1776923524	0	5	5	5
Thu Apr 23 11:22:06 2026	1776923526	3	3	5	0
Thu Apr 23 11:22:06 2026	1776923526	3	3	5	0
Thu Apr 23 11:22:06 2026	1776923526	3	3	5	0
Thu Apr 23 11:22:06 2026	1776923526	2	3	6	0
Thu Apr 23 11:22:06 2026	1776923526	2	3	6	0
Thu Apr 23 11:22:05 2026	1776923525	0	6	6	5
Thu Apr 23 11:22:03 2026	1776923523	0	6	6	5
Thu Apr 23 11:22:06 2026	1776923526	3	3	6	0
Thu Apr 23 11:22:05 2026	1776923525	0	6	6	5
Thu Apr 23 11:22:05 2026	1776923525	0	6	6	5
Thu Apr 23 11:22:03 2026	1776923523	0	6	6	6
Thu Apr 23 11:22:06 2026	1776923526	3	2	6	0
Thu Apr 23 11:22:06 2026	1776923526	3	3	6	0
Thu Apr 23 11:22:06 2026	1776923526	3	3	6	0
Thu Apr 23 11:22:05 2026	1776923525	0	6	6	5
Thu Apr 23 11:22:03 2026	1776923523	0	6	6	5
Thu Apr 23 11:22:06 2026	1776923526	3	3	6	0
Thu Apr 23 11:22:06 2026	1776923526	3	3	6	0
Thu Apr 23 11:22:05 2026	1776923525	0	6	6	6
Thu Apr 23 11:22:06 2026	1776923526	3	3	6	0
Thu Apr 23 11:22:06 2026	1776923526	2	4	6	0
Thu Apr 23 11:22:06 2026	1776923526	3	3	6	0
Thu Apr 23 11:22:06 2026	1776923526	3	3	6	0
Thu Apr 23 11:22:06 2026	1776923526	3	3	6	0
Thu Apr 23 11:22:06 2026	1776923526	3	3	6	0
Thu Apr 23 11:22:04 2026	1776923524	0	6	6	6
Thu Apr 23 11:22:05 2026	1776923525	0	7	7	6
Thu Apr 23 11:22:06 2026	1776923526	2	4	7	0
Thu Apr 23 11:22:06 2026	1776923526	0	7	7	6
Thu Apr 23 11:22:06 2026	1776923526	0	7	7	6
