starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 22 16:50:25 2026	1776856825	2	3	5	0
Wed Apr 22 16:50:26 2026	1776856826	2	2	5	0
Wed Apr 22 16:50:26 2026	1776856826	2	3	5	0
Wed Apr 22 16:50:25 2026	1776856825	2	3	5	0
Wed Apr 22 16:50:26 2026	1776856826	2	3	5	0
Wed Apr 22 16:50:26 2026	1776856826	3	2	5	0
Wed Apr 22 16:50:26 2026	1776856826	3	3	5	0
Wed Apr 22 16:50:25 2026	1776856825	2	3	5	0
Wed Apr 22 16:50:26 2026	1776856826	3	3	5	0
Wed Apr 22 16:50:25 2026	1776856825	3	3	5	0
Wed Apr 22 16:50:26 2026	1776856826	3	2	5	0
Wed Apr 22 16:50:26 2026	1776856826	2	3	5	0
Wed Apr 22 16:50:26 2026	1776856826	2	3	5	0
Wed Apr 22 16:50:25 2026	1776856825	3	3	5	0
Wed Apr 22 16:50:25 2026	1776856825	2	3	5	0
Wed Apr 22 16:50:26 2026	1776856826	2	3	5	0
Wed Apr 22 16:50:26 2026	1776856826	3	3	5	0
Wed Apr 22 16:50:25 2026	1776856825	3	3	5	0
Wed Apr 22 16:50:26 2026	1776856826	3	3	5	0
Wed Apr 22 16:50:25 2026	1776856825	3	3	5	0
Wed Apr 22 16:50:25 2026	1776856825	2	3	6	0
Wed Apr 22 16:50:26 2026	1776856826	3	3	6	0
Wed Apr 22 16:50:26 2026	1776856826	3	2	6	0
Wed Apr 22 16:50:25 2026	1776856825	2	3	6	0
Wed Apr 22 16:50:25 2026	1776856825	3	2	6	0
Wed Apr 22 16:50:26 2026	1776856826	3	3	6	0
Wed Apr 22 16:50:25 2026	1776856825	4	2	6	0
Wed Apr 22 16:50:25 2026	1776856825	3	3	6	0
Wed Apr 22 16:50:25 2026	1776856825	3	3	6	0
Wed Apr 22 16:50:25 2026	1776856825	3	3	6	0
Wed Apr 22 16:50:25 2026	1776856825	2	4	6	0
Wed Apr 22 16:50:25 2026	1776856825	3	3	6	0
Wed Apr 22 16:50:25 2026	1776856825	3	3	6	0
Wed Apr 22 16:50:25 2026	1776856825	3	4	6	0
Wed Apr 22 16:50:25 2026	1776856825	3	3	6	0
Wed Apr 22 16:50:26 2026	1776856826	2	4	6	0
Wed Apr 22 16:50:25 2026	1776856825	2	4	6	0
Wed Apr 22 16:50:25 2026	1776856825	4	3	6	0
Wed Apr 22 16:50:26 2026	1776856826	2	4	7	0
