starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 12:22:09 2026	1776927129	0	6	6	6
Thu Apr 23 12:22:26 2026	1776927146	0	8	8	8
Thu Apr 23 12:22:31 2026	1776927151	0	8	8	8
Thu Apr 23 12:22:27 2026	1776927147	0	9	9	9
Thu Apr 23 12:22:10 2026	1776927130	0	9	9	9
Thu Apr 23 12:22:18 2026	1776927138	0	10	10	9
Thu Apr 23 12:22:11 2026	1776927131	0	29	29	28
Thu Apr 23 12:22:10 2026	1776927130	0	57	57	56
Thu Apr 23 12:22:27 2026	1776927147	0	93	93	92
Thu Apr 23 12:22:32 2026	1776927152	0	99	99	98
Thu Apr 23 12:21:03 2026	1776927063	0	100	100	99
Thu Apr 23 12:22:26 2026	1776927146	0	103	103	102
Thu Apr 23 12:22:29 2026	1776927149	0	103	103	102
Thu Apr 23 12:22:11 2026	1776927131	0	103	103	103
Thu Apr 23 12:22:08 2026	1776927128	0	137	137	136
Thu Apr 23 12:22:10 2026	1776927130	0	139	139	139
Thu Apr 23 12:22:12 2026	1776927132	0	168	168	167
Thu Apr 23 12:21:03 2026	1776927063	0	180	180	179
Thu Apr 23 12:22:11 2026	1776927131	0	183	183	182
Thu Apr 23 12:21:58 2026	1776927118	0	200	200	199
Thu Apr 23 12:22:16 2026	1776927136	0	204	204	204
Thu Apr 23 12:22:23 2026	1776927143	0	204	204	204
Thu Apr 23 12:22:15 2026	1776927135	0	204	204	204
Thu Apr 23 12:22:03 2026	1776927123	0	205	205	203
Thu Apr 23 12:22:07 2026	1776927127	0	205	205	204
Thu Apr 23 12:22:13 2026	1776927133	0	205	205	205
Thu Apr 23 12:22:01 2026	1776927121	0	205	205	204
Thu Apr 23 12:22:10 2026	1776927130	0	205	205	205
Thu Apr 23 12:22:08 2026	1776927128	0	205	205	205
Thu Apr 23 12:22:05 2026	1776927125	0	205	205	204
Thu Apr 23 12:22:29 2026	1776927149	0	205	205	205
Thu Apr 23 12:21:58 2026	1776927118	0	205	205	205
Thu Apr 23 12:22:21 2026	1776927141	0	206	206	205
Thu Apr 23 12:22:10 2026	1776927130	0	207	207	206
Thu Apr 23 12:22:30 2026	1776927150	0	207	207	206
Thu Apr 23 12:22:30 2026	1776927150	0	207	207	206
Thu Apr 23 12:22:01 2026	1776927121	0	207	207	206
Thu Apr 23 12:22:32 2026	1776927152	0	208	208	207
Thu Apr 23 12:22:25 2026	1776927145	0	208	208	208
Thu Apr 23 12:21:58 2026	1776927118	0	209	209	208
Thu Apr 23 12:22:13 2026	1776927133	0	243	243	242
Thu Apr 23 12:22:08 2026	1776927128	0	305	305	304
Thu Apr 23 12:22:19 2026	1776927139	0	305	305	305
Thu Apr 23 12:22:13 2026	1776927133	0	306	306	305
Thu Apr 23 12:22:07 2026	1776927127	0	307	307	306
Thu Apr 23 12:22:19 2026	1776927139	0	307	307	307
Thu Apr 23 12:22:31 2026	1776927151	0	400	400	399
Thu Apr 23 12:22:09 2026	1776927129	0	402	402	401
Thu Apr 23 12:22:29 2026	1776927149	0	409	409	408
Thu Apr 23 12:22:10 2026	1776927130	0	409	409	408
Thu Apr 23 12:22:29 2026	1776927149	0	409	409	409
Thu Apr 23 12:21:58 2026	1776927118	0	409	409	408
Thu Apr 23 12:22:26 2026	1776927146	0	409	409	409
Thu Apr 23 12:22:20 2026	1776927140	0	409	409	409
Thu Apr 23 12:22:06 2026	1776927126	0	409	409	409
Thu Apr 23 12:22:31 2026	1776927151	0	410	410	409
Thu Apr 23 12:22:01 2026	1776927121	0	410	410	410
Thu Apr 23 12:22:18 2026	1776927138	0	410	410	410
Thu Apr 23 12:22:09 2026	1776927129	0	410	410	410
Thu Apr 23 12:21:59 2026	1776927119	0	411	411	409
Thu Apr 23 12:21:03 2026	1776927063	206	206	412	204
Thu Apr 23 12:22:12 2026	1776927132	0	471	471	471
Thu Apr 23 12:22:08 2026	1776927128	0	482	482	481
Thu Apr 23 12:22:26 2026	1776927146	0	501	501	500
Thu Apr 23 12:22:18 2026	1776927138	0	504	504	504
Thu Apr 23 12:22:25 2026	1776927145	0	510	510	510
Thu Apr 23 12:22:16 2026	1776927136	0	510	510	510
Thu Apr 23 12:22:04 2026	1776927124	0	511	511	510
Thu Apr 23 12:21:57 2026	1776927117	0	512	512	511
Thu Apr 23 12:22:21 2026	1776927141	0	512	512	511
Thu Apr 23 12:22:00 2026	1776927120	0	512	512	511
Thu Apr 23 12:22:17 2026	1776927137	0	512	512	512
Thu Apr 23 12:22:28 2026	1776927148	0	512	512	512
Thu Apr 23 12:22:24 2026	1776927144	0	513	513	512
Thu Apr 23 12:22:23 2026	1776927143	0	513	513	513
Thu Apr 23 12:22:02 2026	1776927122	0	518	518	518
Thu Apr 23 12:22:22 2026	1776927142	0	543	543	543
Thu Apr 23 12:22:21 2026	1776927141	0	582	582	582
Thu Apr 23 12:22:02 2026	1776927122	0	606	606	605
Thu Apr 23 12:22:30 2026	1776927150	0	613	613	612
Thu Apr 23 12:22:15 2026	1776927135	0	614	614	613
Thu Apr 23 12:21:59 2026	1776927119	0	614	614	613
Thu Apr 23 12:22:13 2026	1776927133	0	614	614	614
Thu Apr 23 12:22:06 2026	1776927126	0	614	614	613
Thu Apr 23 12:22:00 2026	1776927120	0	614	614	614
