Percentage served,Time in ms
0,6131.394
1,6131.394
2,6131.394
3,10454.011
4,10454.011
5,10454.011
6,10454.011
7,10454.011
8,13649.331
9,13649.331
10,13649.331
11,13649.331
12,13649.331
13,46590.431
14,46590.431
15,46590.431
16,46590.431
17,46590.431
18,110279.434
19,110279.434
20,110279.434
21,110279.434
22,110279.434
23,120110.285
24,120110.285
25,120110.285
26,120110.285
27,120110.285
28,120197.862
29,120197.862
30,120197.862
31,120197.862
32,120197.862
33,120204.840
34,120204.840
35,120204.840
36,120204.840
37,120204.840
38,120280.574
39,120280.574
40,120280.574
41,120280.574
42,120280.574
43,120289.520
44,120289.520
45,120289.520
46,120289.520
47,120289.520
48,120291.395
49,120291.395
50,120291.395
51,120291.395
52,120291.395
53,120318.878
54,120318.878
55,120318.878
56,120318.878
57,120318.878
58,120326.192
59,120326.192
60,120326.192
61,120326.192
62,120326.192
63,120335.193
64,120335.193
65,120335.193
66,120335.193
67,120335.193
68,120337.516
69,120337.516
70,120337.516
71,120337.516
72,120337.516
73,120339.391
74,120339.391
75,120339.391
76,120339.391
77,120339.391
78,120343.132
79,120343.132
80,120343.132
81,120343.132
82,120343.132
83,120345.323
84,120345.323
85,120345.323
86,120345.323
87,120345.323
88,120355.152
89,120355.152
90,120355.152
91,120355.152
92,120355.152
93,124305.409
94,124305.409
95,124305.409
96,124305.409
97,124305.409
98,0.257
99,0.257
100,124305.409
