Percentage served,Time in ms
0,3071.951
1,3071.951
2,3071.951
3,3072.045
4,3072.045
5,3072.045
6,3072.045
7,3072.045
8,3072.106
9,3072.106
10,3072.106
11,3072.106
12,3072.106
13,3072.264
14,3072.264
15,3072.264
16,3072.264
17,3072.264
18,3254.527
19,3254.527
20,3254.527
21,3254.527
22,3254.527
23,7889.531
24,7889.531
25,7889.531
26,7889.531
27,7889.531
28,7889.672
29,7889.672
30,7889.672
31,7889.672
32,7889.672
33,7889.677
34,7889.677
35,7889.677
36,7889.677
37,7889.677
38,7889.698
39,7889.698
40,7889.698
41,7889.698
42,7889.698
43,7890.016
44,7890.016
45,7890.016
46,7890.016
47,7890.016
48,71973.961
49,71973.961
50,71973.961
51,71973.961
52,71973.961
53,71974.002
54,71974.002
55,71974.002
56,71974.002
57,71974.002
58,71974.014
59,71974.014
60,71974.014
61,71974.014
62,71974.014
63,71974.076
64,71974.076
65,71974.076
66,71974.076
67,71974.076
68,71974.172
69,71974.172
70,71974.172
71,71974.172
72,71974.172
73,120054.916
74,120054.916
75,120054.916
76,120054.916
77,120054.916
78,128737.247
79,128737.247
80,128737.247
81,128737.247
82,128737.247
83,128737.386
84,128737.386
85,128737.386
86,128737.386
87,128737.386
88,128737.711
89,128737.711
90,128737.711
91,128737.711
92,128737.711
93,128737.727
94,128737.727
95,128737.727
96,128737.727
97,128737.727
98,0.257
99,0.257
100,128737.727
