Percentage served,Time in ms
0,1741.244
1,1741.244
2,1741.244
3,1742.790
4,1742.790
5,1742.790
6,1742.790
7,1742.790
8,1743.473
9,1743.473
10,1743.473
11,1743.473
12,1743.473
13,1744.453
14,1744.453
15,1744.453
16,1744.453
17,1744.453
18,1745.948
19,1745.948
20,1745.948
21,1745.948
22,1745.948
23,1747.926
24,1747.926
25,1747.926
26,1747.926
27,1747.926
28,6126.612
29,6126.612
30,6126.612
31,6126.612
32,6126.612
33,10464.324
34,10464.324
35,10464.324
36,10464.324
37,10464.324
38,13671.136
39,13671.136
40,13671.136
41,13671.136
42,13671.136
43,46583.596
44,46583.596
45,46583.596
46,46583.596
47,46583.596
48,120110.281
49,120110.281
50,120110.281
51,120110.281
52,120110.281
53,130462.483
54,130462.483
55,130462.483
56,130462.483
57,130462.483
58,130462.486
59,130462.486
60,130462.486
61,130462.486
62,130462.486
63,130462.532
64,130462.532
65,130462.532
66,130462.532
67,130462.532
68,130462.551
69,130462.551
70,130462.551
71,130462.551
72,130462.551
73,130462.684
74,130462.684
75,130462.684
76,130462.684
77,130462.684
78,130462.787
79,130462.787
80,130462.787
81,130462.787
82,130462.787
83,130462.791
84,130462.791
85,130462.791
86,130462.791
87,130462.791
88,130462.866
89,130462.866
90,130462.866
91,130462.866
92,130462.866
93,130462.899
94,130462.899
95,130462.899
96,130462.899
97,130462.899
98,0.257
99,0.257
100,130462.899
