starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 23 15:30:28 2026	1776938428	0	6136	6136	6135
Thu Apr 23 15:30:17 2026	1776938417	0	10455	10455	10455
Thu Apr 23 15:30:04 2026	1776938404	16	13635	13651	13634
Thu Apr 23 15:30:34 2026	1776938434	0	46585	46585	46585
Thu Apr 23 15:32:18 2026	1776938538	0	109665	109665	120617
Thu Apr 23 15:31:20 2026	1776938480	0	120111	120111	120111
Thu Apr 23 15:32:18 2026	1776938538	2	120193	120195	120193
Thu Apr 23 15:32:18 2026	1776938538	5	120196	120201	120196
Thu Apr 23 15:32:18 2026	1776938538	4	120275	120279	120275
Thu Apr 23 15:32:18 2026	1776938538	3	120279	120282	120279
Thu Apr 23 15:32:18 2026	1776938538	2	120293	120295	120293
Thu Apr 23 15:30:17 2026	1776938417	206	120117	120324	120117
Thu Apr 23 15:30:17 2026	1776938417	207	120123	120330	120123
Thu Apr 23 15:30:17 2026	1776938417	206	120125	120331	120123
Thu Apr 23 15:30:17 2026	1776938417	206	120139	120345	120139
Thu Apr 23 15:30:17 2026	1776938417	206	120143	120349	120143
Thu Apr 23 15:30:17 2026	1776938417	206	120145	120351	120144
Thu Apr 23 15:30:17 2026	1776938417	206	120150	120356	120150
Thu Apr 23 15:30:17 2026	1776938417	206	120158	120364	120158
Thu Apr 23 15:30:17 2026	1776938417	206	120617	120824	120617
