Percentage served,Time in ms
0,7.687
1,13.069
2,13.950
3,17.092
4,18.811
5,21.743
6,57.723
7,91.703
8,96.837
9,97.822
10,104.847
11,115.646
12,124.464
13,145.423
14,196.347
15,202.113
16,202.833
17,203.630
18,203.991
19,204.064
20,204.219
21,204.585
22,204.661
23,204.731
24,204.782
25,204.791
26,204.807
27,204.909
28,204.910
29,204.929
30,205.017
31,205.020
32,205.104
33,205.146
34,205.335
35,205.342
36,205.347
37,205.556
38,207.831
39,208.374
40,209.284
41,214.869
42,252.195
43,256.886
44,259.528
45,285.311
46,288.971
47,293.601
48,305.364
49,306.033
50,306.127
51,306.828
52,306.872
53,306.945
54,306.957
55,306.989
56,306.993
57,307.009
58,307.057
59,307.208
60,307.375
61,307.799
62,307.901
63,308.371
64,310.039
65,315.426
66,343.131
67,355.831
68,356.150
69,361.071
70,362.685
71,408.758
72,408.945
73,408.965
74,409.083
75,409.114
76,409.486
77,409.619
78,409.764
79,410.063
80,410.138
81,410.336
82,417.869
83,510.685
84,512.113
85,512.415
86,512.517
87,512.666
88,512.732
89,561.996
90,1010.009
91,1127.143
92,2163.709
93,3208.739
94,3532.738
95,4289.177
96,23821.177
97,32255.286
98,40856.765
99,52120.124
100,52120.124
