Percentage served,Time in ms
0,3.738
1,3.930
2,3.959
3,4.003
4,4.093
5,4.142
6,4.168
7,4.178
8,4.228
9,4.232
10,4.297
11,4.313
12,4.334
13,4.348
14,4.371
15,4.371
16,4.374
17,4.420
18,4.422
19,4.433
20,4.435
21,4.475
22,4.486
23,4.568
24,4.585
25,4.607
26,4.616
27,4.618
28,4.619
29,4.680
30,4.684
31,4.697
32,4.716
33,4.718
34,4.730
35,4.742
36,4.754
37,4.768
38,4.773
39,4.780
40,4.781
41,4.801
42,4.856
43,4.893
44,4.898
45,4.910
46,4.952
47,4.958
48,4.972
49,4.974
50,4.997
51,5.057
52,5.068
53,5.116
54,5.135
55,5.140
56,5.146
57,5.165
58,5.196
59,5.201
60,5.236
61,5.260
62,5.275
63,5.289
64,5.315
65,5.338
66,5.350
67,5.350
68,5.356
69,5.371
70,5.387
71,5.399
72,5.457
73,5.480
74,5.566
75,5.572
76,5.576
77,5.586
78,5.838
79,5.861
80,5.869
81,5.885
82,5.888
83,5.973
84,6.001
85,6.060
86,6.127
87,6.193
88,6.254
89,6.356
90,6.432
91,6.647
92,6.654
93,6.770
94,7.120
95,7.724
96,8.516
97,9.231
98,30.103
99,3871.506
100,3871.506
